1244,1198,314
1245,1196,316
1246,1195,316
1247,1195,318
1248,1193,320
1249,1191,320
1250,1191,321
1251,1187,321
1252,1187,323
1253,1185,323
1254,1183,325
1255,1182,325
1256,1182,329
1257,1180,329
1258,1178,331
1259,1176,333
1260,1174,333
1261,1172,335
1263,1170,336
1264,1169,336
1265,1167,338
1266,1165,340
1267,1163,340
1268,1161,340
1269,1161,342
1270,1160,344
1271,1158,344
1272,1156,346
1273,1154,346
1274,1152,348
1275,1150,348
1276,1149,348
1277,1147,349
1278,1145,351
1279,1143,353
1280,1141,353
1281,1139,355
1282,1137,355
1283,1135,355
1284,1134,357
1285,1134,359
1286,1132,361
1287,1130,361
1288,1128,361
1289,1126,363
1290,1124,363
1291,1121,365
1292,1121,367
1293,1119,367
1294,1117,367
1295,1116,367
1296,1114,368
1297,1112,368
1298,1110,370
1299,1108,372
1301,1106,372
1302,1106,374
1302,1102,374
1304,1100,376
1305,1099,376
1306,1097,378
1307,1095,378
1308,1093,380
1309,1091,380
1311,1090,381
1312,1088,381
1313,1087,383
1314,1085,383
1315,1083,385
1316,1081,385
1317,1079,387
1319,1077,387
1320,1076,388
1321,1074,388
1322,1072,388
1323,1072,390
1324,1070,392
1325,1069,392
1326,1067,394
1327,1065,394
1328,1063,394
1329,1063,395
1330,1059,395
1331,1059,397
1333,1057,399
1333,1056,399
1334,1056,401
1335,1054,401
1336,1052,401
1337,1050,403
1338,1049,403
1339,1049,404
1340,1047,406
1341,1045,406
1342,1043,406
1343,1043,408
1344,1041,410
1345,1039,410
1346,1039,411
1347,1038,413
1348,1036,413
1349,1036,415
1350,1034,415
1351,1032,419
1352,1030,419
1353,1028,419
1354,1028,421
1355,1027,422
1356,1025,424
1357,1023,426
1358,1021,426
1359,1019,428
1360,1019,430
1361,1017,432
1362,1015,432
1363,1013,434
1365,1012,436
1366,1012,437
1367,1010,437
1368,1008,437
1369,1006,439
1370,1006,441
1371,1005,443
1372,1003,443
1373,1003,444
1374,1001,446
1375,999,446
1376,999,448
1377,997,450
1378,995,450
1379,993,452
1380,993,453
1381,992,453
1382,990,453
1383,990,457
1384,988,457
1385,986,457
1386,986,459
1387,985,459
1388,983,461
1389,983,463
1390,979,463
1391,979,465
1392,977,467
1393,975,467
1395,975,468
1396,974,468
1397,974,470
1398,972,471
1400,970,471
1401,969,473
1403,967,475
1405,966,476
1408,966,477
1409,964,477
1411,963,477
1413,963,478
1414,962,478
1416,962,480
1418,961,480
1420,959,480
1423,959,481
1427,958,481
1428,958,482
1432,957,482
1436,957,483
1437,956,483
1442,956,484
1449,956,485
1450,955,485
1464,955,486
1465,953,486
1643,C,953,486,Button.left
1820,953,485
1821,952,485
1822,952,484
1823,952,482
1825,952,481
1826,952,479
1827,952,478
1829,952,476
1829,951,474
1830,951,472
1831,951,471
1832,951,469
1833,949,467
1834,949,465
1836,949,464
1837,949,462
1838,947,462
1839,947,461
1840,947,459
1842,947,458
1843,945,456
1844,943,454
1845,943,452
1847,943,451
1848,942,449
1849,942,447
1851,942,446
1852,940,444
1853,940,443
1854,938,441
1855,938,439
1856,938,437
1857,936,435
1858,934,433
1859,934,431
1861,934,430
1861,933,428
1862,933,426
1863,933,424
1864,931,424
1865,929,423
1866,927,421
1867,927,419
1868,927,417
1869,927,415
1870,925,413
1871,923,413
1872,921,410
1873,921,408
1874,920,406
1875,920,404
1876,920,402
1877,918,402
1878,916,400
1879,916,399
1880,914,397
1881,914,395
1882,914,393
1883,912,391
1884,910,389
1885,910,387
1886,908,386
1887,908,384
1888,907,384
1889,907,382
1890,905,380
1891,903,378
1892,901,376
1893,899,374
1894,899,372
1895,899,371
1896,897,371
1897,897,369
1898,895,367
1899,893,365
1900,893,363
1901,891,361
1902,890,361
1903,890,360
1904,888,358
1905,888,356
1906,886,354
1907,886,352
1908,884,350
1909,884,348
1910,882,348
1911,882,347
1912,881,347
1913,879,345
1914,879,343
1915,879,341
1916,877,341
1917,877,340
1918,875,338
1919,875,336
1920,874,336
1921,874,334
1922,872,334
1923,872,333
1924,872,331
1925,870,329
1927,868,327
1928,867,327
1930,867,326
1931,867,325
1932,865,323
1934,865,321
1936,865,320
1937,864,320
1939,862,319
1941,862,317
1942,861,317
1943,861,316
1944,861,314
1946,859,314
1947,859,313
1949,859,311
1950,858,311
1951,858,310
1953,857,310
1954,857,308
1955,857,307
1956,855,307
1960,855,305
1960,853,304
1963,853,302
1965,852,302
1967,852,301
1970,851,301
1973,851,300
1974,850,299
1976,850,297
1979,849,297
1980,849,296
1984,849,295
1988,849,294
1989,848,294
1991,848,292
1992,846,292
1996,845,292
1997,845,291
1999,845,289
2002,845,288
2003,844,288
2007,844,287
2013,843,287
2014,843,286
2016,841,286
2017,841,285
2019,841,283
2022,840,283
2026,840,282
2028,840,281
2032,840,280
2033,839,280
2035,839,279
2037,838,279
2042,837,278
2045,837,277
2048,836,277
2049,836,275
2052,836,274
2055,835,274
2057,835,273
2059,835,272
2063,834,272
2064,834,271
2069,834,269
2070,833,269
2076,833,268
2080,832,268
2081,832,267
2087,832,266
2092,831,266
2094,831,265
2105,830,264
2197,C,830,264,Button.left
2398,830,265
2401,830,265
2402,831,265
2403,831,267
2404,831,269
2406,831,270
2407,831,271
2408,832,271
2409,832,273
2410,834,273
2411,834,275
2413,836,275
2414,836,276
2415,837,276
2416,837,278
2417,837,280
2418,837,281
2419,839,281
2420,841,283
2422,842,283
2423,842,284
2424,842,286
2425,842,288
2426,844,288
2427,846,290
2428,848,290
2430,848,291
2431,849,293
2432,849,294
2433,851,294
2434,853,296
2435,853,298
2436,854,298
2437,856,300
2438,856,302
2439,858,302
2440,858,304
2441,862,306
2442,862,307
2443,864,307
2444,864,309
2445,865,309
2446,867,311
2447,869,313
2448,869,315
2449,871,315
2450,873,317
2451,875,319
2452,876,319
2453,876,320
2454,878,322
2456,880,324
2456,882,324
2457,884,326
2458,886,328
2459,888,330
2460,890,330
2461,890,332
2462,892,334
2463,894,334
2464,896,336
2465,898,340
2466,899,340
2467,899,341
2468,901,343
2469,903,343
2470,905,345
2471,907,347
2472,909,347
2473,911,349
2474,913,351
2475,915,351
2476,917,353
2477,919,355
2478,921,357
2479,922,357
2480,924,359
2481,926,361
2482,928,363
2483,930,363
2484,932,364
2485,934,364
2486,936,368
2487,938,368
2490,940,370
2490,941,370
2490,943,372
2491,945,372
2492,947,374
2493,949,376
2494,951,376
2495,955,378
2496,957,382
2497,959,382
2498,961,384
2499,963,386
2500,967,388
2501,969,388
2502,970,390
2503,972,392
2504,974,392
2505,978,395
2506,980,395
2507,982,397
2508,984,397
2509,990,401
2510,992,401
2511,994,403
2512,996,405
2513,1000,405
2514,1002,407
2515,1004,409
2516,1008,411
2517,1010,413
2518,1011,413
2519,1013,415
2520,1017,417
2522,1019,419
2522,1023,421
2523,1025,421
2524,1027,423
2525,1029,425
2526,1033,427
2527,1035,427
2528,1037,429
2529,1039,431
2530,1041,433
2531,1043,435
2532,1047,437
2533,1049,437
2534,1051,439
2535,1053,441
2536,1055,443
2537,1059,445
2538,1061,447
2539,1065,449
2540,1067,449
2541,1069,450
2542,1071,452
2543,1075,454
2544,1077,456
2545,1078,456
2546,1080,458
2547,1082,458
2548,1084,462
2549,1086,462
2550,1088,464
2551,1090,466
2552,1092,466
2553,1094,468
2554,1096,470
2555,1098,472
2556,1099,472
2557,1101,474
2558,1103,476
2559,1105,476
2560,1107,478
2561,1109,480
2562,1111,480
2563,1113,481
2564,1115,483
2565,1117,483
2566,1119,485
2567,1119,487
2568,1120,487
2569,1122,489
2570,1124,489
2571,1124,491
2572,1126,491
2573,1126,492
2574,1127,494
2575,1129,494
2576,1131,494
2577,1131,496
2578,1133,496
2579,1133,498
2580,1134,498
2581,1136,499
2582,1138,499
2583,1138,501
2584,1140,501
2585,1140,503
2586,1140,504
2587,1142,506
2588,1143,506
2589,1145,506
2590,1145,508
2591,1147,508
2592,1147,510
2593,1148,510
2594,1148,511
2595,1150,513
2596,1152,513
2597,1152,515
2598,1154,515
2599,1154,516
2601,1155,516
2602,1157,518
2603,1159,520
2604,1159,522
2607,1159,523
2608,1162,523
2609,1162,525
2610,1164,525
2611,1164,527
2612,1166,527
2613,1166,528
2615,1167,530
2616,1169,532
2618,1169,533
2619,1170,533
2620,1172,533
2621,1172,535
2623,1173,536
2625,1173,538
2626,1175,538
2627,1175,539
2628,1176,539
2629,1176,541
2630,1178,541
2631,1178,543
2633,1179,543
2634,1179,544
2635,1181,544
2637,1182,544
2638,1182,545
2640,1182,547
2642,1184,547
2643,1184,548
2644,1184,550
2645,1185,550
2647,1187,550
2649,1187,551
2651,1188,551
2653,1188,552
2656,1188,553
2657,1189,553
2659,1190,553
2664,1191,553
2665,1191,554
2671,1191,556
2674,1192,556
2675,1192,557
2685,1194,557
2694,1194,558
2793,C,1194,558,Button.left
3036,1194,557
3039,1194,556
3040,1194,555
3042,1194,554
3043,1194,552
3045,1194,551
3046,1194,549
3047,1194,548
3049,1194,546
3051,1192,546
3051,1192,545
3052,1192,543
3054,1192,542
3055,1191,542
3056,1191,540
3057,1191,538
3059,1191,537
3060,1189,537
3061,1189,535
3062,1189,534
3064,1189,532
3066,1189,531
3067,1189,530
3068,1188,528
3070,1188,526
3071,1188,525
3072,1188,523
3073,1186,523
3074,1186,522
3075,1186,520
3076,1186,518
3077,1186,517
3078,1184,517
3079,1184,515
3080,1184,513
3081,1184,512
3083,1184,510
3085,1183,509
3085,1183,507
3086,1183,505
3087,1183,503
3088,1183,502
3089,1181,500
3090,1181,498
3091,1179,496
3092,1179,494
3094,1179,493
3095,1179,492
3096,1179,490
3097,1179,488
3098,1177,486
3099,1177,484
3100,1177,483
3101,1175,481
3102,1175,479
3104,1175,478
3105,1174,476
3106,1174,474
3107,1174,473
3108,1174,471
3109,1172,471
3110,1172,469
3111,1172,468
3112,1172,466
3113,1172,464
3114,1170,464
3115,1170,460
3116,1168,458
3117,1168,457
3118,1168,455
3119,1168,453
3121,1168,452
3122,1168,450
3123,1166,449
3124,1166,447
3125,1166,445
3126,1166,443
3128,1166,442
3129,1166,441
3130,1165,439
3131,1165,437
3132,1165,435
3133,1163,433
3135,1163,432
3136,1163,430
3137,1163,429
3138,1161,429
3139,1161,427
3140,1161,425
3141,1161,424
3142,1161,422
3143,1161,420
3144,1161,419
3145,1161,417
3146,1159,415
3147,1159,413
3148,1159,412
3149,1158,412
3150,1158,410
3151,1156,408
3152,1156,406
3153,1156,405
3154,1156,403
3155,1156,401
3156,1156,400
3157,1156,398
3158,1156,396
3159,1154,395
3160,1154,393
3162,1154,391
3163,1152,390
3164,1152,388
3166,1152,386
3167,1151,385
3168,1151,383
3170,1151,382
3171,1151,380
3172,1151,379
3173,1149,379
3174,1149,377
3175,1149,375
3176,1149,374
3178,1147,372
3179,1147,371
3180,1147,369
3182,1147,368
3183,1147,366
3185,1147,365
3186,1146,363
3187,1146,361
3189,1146,360
3191,1146,359
3192,1146,357
3193,1144,356
3196,1144,354
3197,1144,353
3199,1144,351
3201,1144,350
3203,1144,349
3204,1142,348
3205,1142,346
3207,1142,344
3209,1142,343
3211,1142,342
3223,1142,341
3223,1142,340
3223,1142,339
3223,1142,338
3224,1141,336
3224,1141,335
3225,1141,333
3227,1141,332
3229,1141,331
3233,1141,330
3235,1141,329
3237,1141,328
3241,1141,327
3245,1141,326
3246,1141,325
3248,1141,323
3252,1141,322
3255,1141,321
3257,1141,320
3259,1141,319
3265,1141,318
3266,1141,317
3269,1141,316
3274,1141,315
3277,1141,314
3279,1141,313
3282,1141,312
3285,1141,311
3290,1141,310
3292,1141,309
3296,1141,308
3300,1141,307
3305,1141,306
3309,1141,305
3315,1141,304
3322,1141,303
3326,1141,302
3337,1141,301
3342,1142,301
3344,1142,300
3383,1142,299
3424,C,1142,299,Button.left
3636,1142,299
3639,1142,300
3643,1142,301
3646,1142,302
3646,1142,303
3648,1140,303
3649,1140,305
3652,1140,306
3653,1140,307
3655,1139,307
3656,1139,309
3659,1139,310
3660,1139,311
3661,1137,311
3662,1137,313
3664,1137,314
3666,1137,316
3667,1137,317
3669,1136,318
3671,1136,320
3672,1135,320
3673,1135,321
3674,1135,323
3675,1133,323
3676,1133,325
3677,1133,326
3678,1131,326
3679,1131,328
3681,1131,329
3682,1131,331
3683,1129,333
3685,1128,334
3686,1128,336
3687,1126,338
3688,1126,340
3689,1126,341
3690,1124,341
3691,1122,343
3692,1122,345
3694,1122,346
3695,1121,348
3696,1119,348
3697,1119,350
3698,1117,351
3699,1117,353
3700,1115,353
3701,1115,355
3702,1113,359
3703,1111,361
3704,1109,363
3705,1109,365
3707,1108,365
3708,1106,366
3709,1106,368
3710,1104,370
3711,1102,372
3712,1102,374
3713,1101,374
3714,1101,376
3715,1099,377
3716,1097,379
3717,1095,381
3718,1095,383
3719,1093,385
3720,1091,387
3721,1091,389
3722,1089,391
3723,1087,393
3724,1085,393
3725,1083,395
3726,1081,399
3727,1079,401
3728,1077,403
3729,1075,405
3730,1073,407
3731,1072,407
3732,1072,408
3733,1070,412
3734,1068,412
3735,1066,414
3736,1064,416
3737,1062,418
3738,1060,420
3739,1058,422
3740,1056,422
3741,1054,424
3742,1052,426
3743,1050,428
3744,1048,430
3745,1048,432
3746,1044,434
3747,1042,436
3748,1040,438
3749,1038,440
3750,1036,442
3751,1034,442
3752,1032,444
3753,1032,448
3754,1028,448
3755,1026,450
3756,1024,452
3757,1022,454
3758,1021,454
3759,1019,456
3760,1017,460
3761,1015,462
3762,1013,464
3763,1011,464
3764,1009,465
3765,1005,467
3766,1003,469
3767,1003,471
3768,1001,473
3769,997,473
3770,997,475
3771,993,477
3772,991,479
3773,989,479
3774,988,481
3775,986,483
3776,984,485
3777,982,485
3778,980,487
3779,978,487
3780,976,489
3781,974,491
3782,970,495
3783,968,495
3784,966,495
3785,966,496
3786,965,496
3787,963,498
3788,959,500
3789,957,500
3790,957,502
3791,953,502
3792,953,504
3793,951,506
3794,949,506
3795,948,506
3796,948,507
3797,944,509
3798,942,509
3799,940,509
3800,938,511
3801,936,513
3802,934,513
3803,933,513
3804,933,515
3805,931,515
3806,929,515
3807,928,515
3808,928,516
3809,926,518
3810,924,518
3811,922,518
3812,921,518
3813,921,520
3814,919,520
3815,917,520
3816,916,520
3817,914,522
3818,912,522
3819,910,522
3820,910,524
3821,909,525
3822,907,525
3823,905,525
3825,904,527
3826,902,527
3828,901,527
3829,899,527
3830,899,529
3831,898,529
3832,896,529
3833,894,529
3834,894,530
3835,893,530
3836,891,530
3837,889,530
3838,889,532
3839,888,532
3840,886,532
3841,884,532
3842,884,534
3843,883,534
3845,881,535
3846,880,535
3847,878,535
3849,877,535
3851,876,535
3852,874,537
3853,872,537
3855,871,537
3856,869,537
3857,867,538
3860,866,538
3861,865,538
3862,863,540
3864,861,540
3865,860,540
3866,860,542
3867,858,542
3869,857,542
3870,855,542
3871,855,544
3872,854,544
3873,852,544
3874,850,544
3876,850,545
3877,849,545
3879,848,545
3880,846,545
3882,845,547
3884,843,547
3886,842,547
3887,842,548
3888,841,548
3889,839,548
3891,838,548
3893,837,548
3894,835,548
3896,834,549
3899,833,549
3901,831,549
3902,830,551
3904,828,551
3908,827,552
3909,826,552
3910,824,552
3914,823,553
3916,822,553
3917,821,553
3921,819,553
3922,819,555
3925,818,555
3926,817,555
3929,815,555
3930,815,556
3932,814,556
3936,814,557
3937,813,557
3938,811,557
3942,810,557
3948,810,558
3949,809,558
3952,807,558
3956,806,558
3959,806,559
3963,805,559
3976,804,559
3981,803,560
4105,C,803,560,Button.left
4512,804,560
4514,804,559
4515,805,559
4516,805,557
4518,805,556
4519,807,556
4520,807,554
4521,809,554
4523,810,553
4525,810,552
4526,811,552
4527,811,550
4529,813,550
4530,813,549
4531,814,549
4532,816,547
4534,816,545
4535,818,545
4537,819,544
4539,821,542
4540,823,542
4541,823,541
4542,824,539
4544,826,537
4545,828,537
4546,829,537
4548,829,536
4549,831,534
4550,833,534
4551,833,532
4552,834,532
4553,836,532
4554,836,531
4555,838,531
4556,838,529
4557,842,529
4558,844,527
4559,844,525
4560,845,525
4561,847,523
4563,849,523
4564,850,523
4565,852,521
4566,852,520
4567,854,520
4568,855,518
4569,857,518
4570,857,516
4571,859,516
4573,860,516
4574,862,514
4575,862,513
4576,864,513
4577,865,511
4578,867,511
4579,869,511
4580,869,509
4582,870,509
4583,870,508
4584,872,508
4585,874,508
4586,874,506
4587,875,506
4588,877,504
4589,879,504
4591,881,504
4592,882,503
4593,882,501
4594,884,501
4596,885,499
4597,887,499
4598,887,497
4599,888,497
4600,890,497
4601,890,496
4602,892,496
4603,892,494
4605,893,494
4605,895,494
4606,895,493
4607,897,493
4609,898,493
4610,898,491
4611,900,491
4612,900,489
4613,901,489
4615,903,488
4616,905,486
4619,906,486
4620,906,485
4621,908,485
4623,909,485
4624,911,483
4625,911,481
4627,912,481
4628,914,481
4629,914,480
4630,915,480
4631,917,478
4632,917,476
4633,919,476
4634,920,476
4636,920,475
4637,922,475
4639,923,475
4639,923,473
4640,927,473
4641,927,471
4642,929,471
4644,930,471
4645,930,470
4646,932,470
4647,934,470
4648,934,468
4649,935,468
4650,937,468
4651,939,466
4654,939,465
4655,940,465
4656,942,465
4657,942,463
4658,943,463
4660,945,463
4662,946,462
4663,948,462
4664,949,462
4667,951,462
4668,951,461
4671,952,461
4671,952,459
4672,954,459
4673,955,459
4676,957,459
4678,958,458
4681,959,458
4682,960,458
4683,960,456
4685,962,456
4688,962,455
4689,963,455
4691,964,455
4693,965,455
4695,965,454
4696,967,454
4700,967,453
4701,968,453
4702,970,453
4705,971,453
4706,971,452
4709,972,452
4711,973,450
4713,975,450
4716,976,450
4719,976,449
4720,977,449
4721,977,448
4723,978,448
4725,979,448
4728,979,447
4729,981,447
4731,981,445
4733,982,445
4735,983,444
4738,984,444
4739,984,443
4741,986,443
4743,986,442
4744,987,442
4745,987,440
4747,988,440
4749,990,440
4750,990,439
4753,991,437
4756,991,436
4757,992,436
4759,992,435
4760,994,435
4762,995,435
4763,995,434
4765,996,434
4767,996,432
4768,998,432
4769,998,431
4771,999,431
4774,999,430
4775,1000,430
4776,1000,428
4777,1002,428
4780,1002,427
4781,1003,427
4783,1005,427
4786,1005,426
4788,1006,426
4790,1006,425
4791,1007,425
4794,1007,423
4795,1008,423
4798,1008,422
4799,1010,422
4803,1011,422
4806,1012,422
4807,1012,421
4809,1012,419
4811,1013,419
4814,1013,418
4818,1014,418
4822,1015,417
4825,1016,417
4828,1016,416
4831,1017,416
4836,1017,415
4838,1018,415
4840,1018,414
4844,1019,414
4847,1019,413
4850,1020,413
4851,1021,413
4853,1021,412
4858,1023,412
4859,1023,411
4862,1024,411
4864,1024,410
4867,1025,410
4870,1025,409
4872,1026,409
4874,1026,407
4875,1027,407
4880,1027,406
4881,1029,406
4883,1029,405
4886,1030,405
4888,1030,404
4889,1031,404
4892,1032,404
4893,1032,403
4898,1033,403
4899,1033,401
4903,1035,400
4906,1036,400
4907,1036,399
4909,1037,399
4913,1037,398
4915,1038,398
4918,1038,397
4920,1039,397
4923,1040,397
4924,1040,395
4926,1040,394
4931,1041,394
4939,1042,394
4957,1042,393
