t,x,y
0,1450,856
0,1450,857
3,1448,857
3,1448,859
4,1446,859
6,1445,860
10,1444,860
10,1444,861
11,1442,861
12,1440,863
14,1439,863
15,1439,865
17,1437,865
17,1435,865
18,1434,865
19,1434,866
20,1432,866
21,1430,866
22,1429,868
23,1427,868
25,1425,870
25,1423,870
26,1421,870
28,1420,872
29,1418,872
31,1414,872
31,1414,874
32,1413,874
33,1409,874
34,1409,875
35,1405,875
36,1403,875
37,1401,875
38,1397,877
39,1396,877
41,1392,877
41,1392,879
42,1390,879
43,1386,881
44,1384,881
45,1382,883
46,1378,883
47,1376,883
48,1372,885
49,1371,885
50,1369,885
51,1367,887
52,1365,887
53,1361,889
54,1359,891
55,1357,891
56,1353,891
57,1351,893
58,1347,893
59,1346,893
60,1344,893
61,1338,895
62,1336,895
63,1334,897
64,1332,897
65,1331,897
66,1329,899
67,1325,899
68,1323,899
69,1319,901
70,1317,901
71,1313,901
72,1311,903
73,1309,903
74,1308,903
75,1306,904
76,1302,904
77,1300,904
78,1298,906
79,1296,906
80,1292,906
81,1290,908
82,1288,908
83,1284,908
84,1283,908
85,1281,910
86,1277,910
87,1275,910
88,1273,910
89,1271,912
91,1267,912
92,1265,912
93,1261,912
93,1259,914
95,1257,914
96,1256,916
97,1254,916
98,1250,916
99,1248,916
99,1244,916
101,1242,916
101,1240,916
102,1239,916
103,1235,918
104,1233,918
105,1229,918
107,1227,918
107,1225,918
108,1224,918
109,1222,918
110,1220,918
111,1219,918
112,1215,920
113,1213,920
114,1211,920
115,1210,920
117,1208,920
118,1206,920
118,1204,922
119,1203,922
120,1201,922
121,1199,922
122,1198,922
123,1196,922
125,1194,922
125,1193,922
126,1191,922
127,1189,924
128,1187,924
129,1186,924
130,1184,924
131,1182,924
132,1181,924
133,1179,924
134,1177,924
136,1176,924
137,1175,924
138,1173,924
141,1172,924
143,1170,924
143,1169,924
144,1167,924
145,1166,924
147,1164,924
148,1163,924
150,1162,924
152,1160,924
155,1159,924
155,1158,924
158,1157,924
160,1155,924
162,1154,924
163,1154,925
164,1153,925
166,1151,925
170,1150,925
174,1149,925
179,1148,925
183,1147,925
201,1146,925
228,1146,925
236,1145,925
241,1144,925
245,1143,925
249,1142,925
250,1142,924
252,1140,924
254,1139,924
258,1138,924
258,1137,924
264,1135,924
266,1134,924
267,1133,924
270,1132,924
275,1131,924
278,1130,924
280,1129,924
292,1128,924
320,1128,924
