t,x,y
0,372,963
133,373,963
136,373,963
140,373,962
141,375,962
145,376,960
146,377,960
148,379,960
149,380,960
152,381,959
153,383,959
154,384,959
155,386,959
157,388,959
158,391,959
160,393,959
161,394,959
162,396,959
163,398,959
164,399,959
165,401,959
166,403,957
167,405,957
168,406,957
169,410,957
170,412,957
171,414,957
172,418,957
173,422,957
174,426,955
175,428,955
176,434,955
177,435,955
178,439,953
179,443,953
180,447,953
181,449,953
182,453,953
183,459,953
184,463,953
185,467,953
186,471,953
187,479,951
188,481,951
189,487,951
190,493,951
191,497,951
192,501,951
193,507,951
194,515,949
195,521,949
196,527,949
197,533,949
198,537,947
199,543,947
200,549,947
201,555,947
202,561,947
203,565,945
204,571,945
205,579,945
206,585,945
207,591,945
208,599,945
209,603,945
210,609,945
211,615,945
212,623,943
213,627,943
214,639,943
215,645,943
216,651,943
217,657,943
218,663,943
219,671,943
220,679,943
221,685,943
222,693,943
223,695,943
224,701,943
225,711,943
226,719,943
227,725,943
228,733,943
229,739,943
230,745,943
231,751,943
232,759,943
233,761,943
234,770,943
235,776,941
236,784,941
237,790,941
238,794,941
239,804,941
240,808,941
241,816,941
242,822,941
243,828,941
244,834,941
245,838,941
246,846,941
247,852,941
248,858,941
249,864,941
250,870,941
251,874,941
252,880,941
253,886,941
254,890,941
255,896,941
256,902,941
257,906,941
258,910,941
259,914,941
260,922,941
261,926,941
262,930,941
263,934,941
264,938,941
265,942,941
266,948,941
267,950,941
268,956,941
269,960,941
270,962,941
271,966,941
272,968,941
273,972,941
274,978,941
275,982,941
276,984,941
277,985,941
278,991,941
279,995,941
280,997,941
281,999,941
282,1003,941
283,1007,941
284,1009,941
285,1010,941
286,1014,941
287,1018,941
288,1020,941
289,1024,941
290,1026,941
291,1028,941
292,1029,941
293,1031,941
294,1035,941
295,1037,941
296,1038,941
297,1040,941
298,1042,941
299,1043,941
300,1045,941
301,1047,941
302,1048,941
303,1050,941
304,1052,941
305,1056,941
306,1058,941
307,1059,941
308,1061,941
309,1063,941
311,1064,941
312,1065,941
313,1067,941
314,1069,941
316,1070,941
317,1071,941
318,1073,941
320,1074,941
321,1076,941
322,1077,941
323,1079,941
325,1081,941
326,1082,941
327,1084,941
329,1085,940
331,1086,940
333,1087,940
334,1089,940
336,1090,940
337,1092,940
338,1093,940
340,1095,940
342,1096,938
343,1097,938
344,1099,938
345,1101,938
347,1102,938
348,1102,937
349,1104,937
350,1105,937
351,1105,935
352,1107,935
354,1108,935
355,1110,934
356,1112,934
358,1113,934
360,1114,934
361,1114,932
362,1116,932
363,1118,932
365,1119,932
366,1119,931
367,1121,931
368,1122,931
369,1124,931
372,1125,931
373,1125,930
374,1127,930
376,1128,930
377,1130,930
378,1131,930
379,1131,928
380,1133,928
382,1133,927
383,1134,927
385,1136,927
386,1137,927
389,1137,925
390,1139,925
392,1140,925
393,1141,925
396,1143,925
398,1143,924
401,1144,924
406,1145,924
407,1145,923
422,1146,923
543,1146,923
