t,x,y
0,1040,827
3,1040,826
4,1039,826
8,1039,825
9,1037,825
10,1036,825
11,1036,823
14,1034,823
15,1034,822
16,1033,822
18,1032,822
19,1032,821
21,1032,819
22,1030,819
23,1029,819
25,1029,818
26,1027,818
27,1026,818
28,1026,816
29,1024,816
30,1024,815
32,1022,815
32,1020,813
34,1019,813
35,1019,812
36,1017,812
37,1015,812
38,1015,810
39,1014,810
40,1012,810
41,1012,808
42,1010,808
43,1010,807
44,1009,807
45,1007,807
47,1005,805
47,1003,803
48,1001,803
49,1001,801
50,1000,801
51,998,801
52,996,799
53,994,799
54,992,797
56,991,797
57,989,796
58,987,796
59,986,794
60,984,794
61,982,792
62,980,792
63,978,792
64,976,790
65,975,790
66,971,788
67,971,786
68,969,786
69,967,786
70,963,784
71,961,782
72,960,782
73,958,782
74,956,780
75,954,780
76,952,779
77,950,779
78,949,777
79,947,777
80,943,777
81,941,775
82,939,775
83,937,775
84,937,773
85,933,771
86,931,771
87,930,771
88,928,771
89,926,769
90,924,769
91,923,767
92,921,767
93,919,767
94,915,765
95,913,765
96,913,764
97,912,764
98,908,762
99,906,762
100,904,762
101,902,760
102,900,760
103,900,758
104,899,758
105,897,758
106,893,756
107,891,756
108,890,756
109,890,755
110,888,755
111,886,753
112,884,753
113,882,751
114,880,751
115,879,751
116,877,751
117,877,749
118,875,747
119,873,747
120,871,746
121,870,746
122,868,744
123,866,742
124,864,742
125,862,742
126,860,740
127,858,740
129,857,740
130,855,738
131,853,736
132,852,736
133,852,735
134,850,735
135,848,735
136,846,733
137,845,733
138,843,733
139,841,731
140,839,731
141,837,729
142,835,729
144,834,727
145,832,727
146,831,727
147,829,727
148,829,726
149,827,726
150,826,726
151,824,724
152,822,724
154,821,724
155,819,724
156,817,722
157,816,722
158,814,722
159,812,720
160,810,720
162,809,719
163,807,719
164,806,719
165,804,719
167,802,717
168,801,717
169,799,717
171,798,717
172,796,716
173,794,716
174,793,716
176,791,716
178,790,716
179,790,714
180,789,714
181,787,714
182,785,714
184,784,714
185,784,713
186,782,713
188,781,713
189,779,713
192,778,713
193,778,712
194,776,712
197,775,712
198,774,712
204,773,712
208,773,711
209,771,711
228,770,711
238,769,711
247,768,711
254,767,711
259,766,711
265,765,711
270,764,711
275,763,711
281,762,711
297,761,711
389,761,711
392,761,712
393,760,712
397,760,713
399,760,714
403,760,715
405,760,716
410,760,717
414,760,718
416,760,719
419,761,719
420,761,721
423,761,722
429,761,723
432,761,724
438,761,725
438,762,725
440,762,726
443,762,727
447,763,727
448,763,728
450,764,728
457,764,730
459,765,730
518,765,730
