t,x,y
0,1266,789
3,1267,789
4,1267,791
5,1269,792
7,1269,794
9,1270,794
10,1270,795
13,1270,797
14,1272,797
15,1272,798
17,1273,798
18,1273,800
19,1275,800
21,1275,801
22,1276,803
24,1276,804
25,1278,804
27,1278,806
28,1279,806
29,1279,807
30,1281,807
31,1281,809
32,1282,809
33,1282,811
34,1284,813
36,1286,814
37,1287,814
38,1287,816
39,1289,818
41,1289,819
42,1291,819
43,1292,821
44,1294,823
45,1296,825
47,1298,827
48,1300,827
49,1302,829
50,1302,831
51,1303,831
52,1305,833
53,1307,835
54,1309,835
55,1311,836
56,1313,836
57,1313,838
58,1315,840
59,1317,842
60,1318,842
61,1320,842
62,1320,844
63,1322,844
64,1324,846
65,1326,848
67,1327,848
68,1327,849
69,1329,849
70,1331,849
71,1331,851
72,1332,851
73,1332,852
74,1334,852
75,1334,854
76,1335,854
78,1335,855
79,1337,855
80,1339,855
81,1339,857
82,1340,857
85,1342,858
86,1342,860
88,1343,860
90,1343,861
91,1344,861
92,1346,861
94,1346,862
95,1346,864
96,1348,864
98,1349,864
100,1349,865
102,1350,865
103,1350,866
104,1352,866
106,1352,867
107,1353,867
108,1353,869
110,1355,869
112,1355,870
113,1356,870
115,1357,870
116,1357,872
119,1359,873
124,1360,873
125,1360,874
128,1361,874
129,1361,876
130,1363,876
137,1364,876
139,1364,877
147,1365,877
156,1366,877
172,1367,877
239,1367,876
242,1368,876
245,1368,875
246,1369,875
248,1369,873
249,1371,873
252,1371,872
253,1372,872
255,1372,871
259,1373,871
260,1373,870
263,1373,868
265,1374,868
268,1374,867
272,1375,867
275,1375,866
277,1376,866
288,1376,865
369,1376,865
