t,x,y
0,1249,957
35,1249,957
60,1250,957
80,1250,956
82,1250,955
83,1251,955
85,1251,953
86,1251,952
88,1253,952
90,1253,951
92,1254,950
95,1254,949
98,1254,948
101,1254,947
103,1255,947
104,1255,945
107,1256,945
108,1256,944
111,1256,943
112,1258,943
115,1258,941
118,1258,940
119,1259,940
121,1259,939
125,1260,939
126,1260,938
128,1260,936
129,1261,936
132,1261,935
135,1261,934
136,1263,934
138,1263,933
142,1264,932
146,1264,931
148,1265,931
149,1265,929
152,1265,928
153,1266,928
155,1266,926
158,1266,925
159,1267,925
160,1267,924
164,1267,922
165,1268,922
167,1268,921
169,1268,920
170,1270,920
171,1270,918
173,1270,917
174,1271,917
177,1271,916
180,1271,915
182,1271,914
183,1273,914
186,1273,912
188,1273,911
191,1274,911
192,1274,910
194,1274,909
198,1275,909
199,1275,907
202,1275,906
205,1276,906
206,1276,905
212,1276,903
218,1277,903
221,1277,902
230,1277,901
241,1278,901
245,1278,900
254,1279,900
264,1279,899
272,1279,898
274,1280,898
276,1280,897
282,1280,896
287,1281,896
289,1281,895
290,1282,895
293,1282,894
297,1282,893
299,1283,893
302,1283,892
304,1284,892
309,1284,891
316,1284,890
318,1285,890
323,1285,889
326,1286,889
387,1286,889
