t,x,y
0,1721,610
12,1720,611
16,1719,611
19,1719,612
27,1718,612
31,1718,613
32,1717,613
35,1716,613
44,1715,614
49,1714,614
52,1713,615
54,1711,615
55,1711,616
58,1710,616
62,1709,616
65,1708,617
68,1707,617
70,1707,618
71,1706,618
72,1704,618
73,1704,620
74,1702,620
76,1701,620
78,1700,620
79,1700,621
80,1698,621
81,1697,621
83,1697,623
84,1695,623
85,1694,623
86,1692,623
87,1692,624
88,1690,624
89,1689,624
90,1687,626
91,1685,626
92,1683,626
93,1682,626
94,1680,628
95,1678,628
96,1676,628
97,1674,630
98,1672,630
100,1671,630
101,1667,632
102,1665,632
103,1664,632
104,1662,632
105,1658,634
106,1656,634
107,1655,634
108,1651,634
109,1649,636
110,1647,636
111,1643,636
112,1641,638
113,1639,638
114,1635,638
115,1631,638
116,1629,640
117,1625,640
118,1623,640
119,1619,640
120,1615,642
121,1613,642
122,1610,642
123,1608,644
124,1606,644
125,1602,644
126,1598,644
127,1596,644
128,1592,646
129,1590,646
130,1584,646
131,1582,646
132,1578,646
133,1574,648
134,1572,648
135,1569,648
136,1565,648
137,1561,650
138,1557,650
139,1553,650
140,1551,650
141,1545,652
142,1543,652
143,1537,652
144,1535,652
145,1531,652
146,1525,654
147,1523,654
148,1517,654
149,1513,654
150,1509,654
151,1505,654
152,1503,654
153,1496,654
154,1494,654
155,1488,656
156,1484,656
157,1480,656
158,1474,656
159,1470,656
160,1466,656
161,1462,658
162,1456,658
163,1454,658
164,1448,658
165,1442,658
166,1438,658
167,1434,658
168,1430,658
169,1422,658
170,1420,658
171,1414,660
172,1408,660
173,1404,660
174,1400,660
175,1396,660
176,1392,660
177,1384,660
178,1378,660
179,1376,660
180,1369,660
181,1365,660
182,1359,660
183,1353,660
184,1351,660
185,1345,660
186,1339,660
187,1335,660
188,1329,660
189,1327,660
190,1319,660
191,1317,660
192,1309,660
193,1305,660
194,1301,660
195,1295,660
196,1289,660
197,1285,660
198,1279,660
199,1273,660
200,1269,660
201,1263,660
202,1259,660
203,1253,660
204,1249,660
205,1245,660
206,1237,660
207,1233,660
208,1229,660
209,1225,660
210,1221,660
211,1215,660
212,1211,658
213,1207,658
214,1201,658
215,1199,658
216,1194,658
217,1190,658
218,1186,658
219,1182,658
220,1176,658
221,1172,658
222,1168,658
223,1164,658
224,1158,658
225,1154,656
226,1150,656
227,1148,656
228,1144,656
229,1138,656
230,1136,656
231,1130,656
232,1128,656
233,1124,656
234,1118,656
235,1116,656
236,1112,656
237,1108,656
238,1106,656
239,1103,656
240,1099,656
241,1097,656
242,1091,656
243,1089,656
244,1085,656
245,1083,656
246,1081,656
247,1076,656
248,1074,656
249,1072,654
250,1068,654
251,1066,654
252,1062,654
253,1060,654
254,1056,654
255,1054,654
256,1052,654
257,1047,654
258,1045,654
259,1043,654
260,1039,654
261,1037,654
262,1036,654
263,1034,654
264,1032,654
265,1028,654
266,1026,654
267,1025,654
268,1023,654
269,1019,654
270,1017,654
271,1016,654
272,1014,652
273,1012,652
274,1010,652
275,1009,652
276,1007,652
277,1005,652
278,1001,652
279,999,652
280,998,652
281,996,652
282,994,652
283,993,652
284,991,652
285,989,652
286,988,652
287,986,652
288,984,652
289,984,650
290,983,650
291,981,650
293,980,650
294,978,650
295,977,650
296,975,650
298,975,649
299,974,649
300,972,649
302,971,649
305,970,649
306,970,647
308,968,647
311,967,647
314,966,647
315,966,646
326,966,645
331,965,645
332,965,644
339,965,642
346,965,641
352,965,640
357,965,639
364,964,638
369,964,637
374,963,637
375,963,636
382,963,635
386,962,635
391,962,634
398,961,634
415,960,634
470,960,634
