t,x,y
0,1497,425
4,1497,426
6,1495,426
8,1495,427
9,1494,427
11,1494,428
12,1493,428
14,1493,430
15,1491,430
18,1490,430
19,1490,431
21,1490,432
22,1489,432
24,1489,434
25,1487,434
26,1487,435
27,1486,435
29,1486,437
30,1484,437
31,1484,439
32,1483,439
33,1483,440
34,1483,442
35,1481,442
36,1479,444
37,1479,446
38,1477,447
39,1477,449
40,1477,451
41,1476,451
42,1476,453
43,1474,454
44,1472,456
45,1472,458
46,1470,460
47,1470,462
48,1470,464
49,1468,466
50,1468,467
51,1466,469
52,1464,471
53,1464,473
54,1464,475
55,1462,477
56,1460,479
57,1460,481
58,1458,482
59,1456,484
60,1456,488
61,1456,490
62,1456,492
63,1454,494
64,1452,496
65,1450,500
66,1450,502
67,1450,504
68,1448,507
69,1446,509
70,1446,513
71,1444,515
72,1443,515
73,1443,521
74,1443,523
75,1441,523
76,1441,527
77,1439,531
78,1437,533
79,1437,535
80,1435,539
81,1435,541
82,1433,543
83,1433,545
84,1431,546
85,1431,550
86,1429,554
87,1427,554
88,1427,556
89,1425,560
90,1425,562
91,1423,566
92,1423,568
93,1422,570
94,1422,574
95,1420,576
96,1420,577
97,1418,581
98,1416,583
99,1416,585
100,1416,587
101,1414,591
102,1412,595
103,1412,599
104,1410,599
105,1408,603
106,1408,605
107,1406,608
108,1406,610
109,1406,614
110,1402,616
111,1402,618
112,1400,622
113,1400,624
114,1398,628
115,1396,630
116,1396,634
117,1394,636
118,1394,638
119,1392,642
120,1390,644
121,1390,646
122,1388,649
123,1388,651
124,1386,655
125,1384,659
126,1382,661
127,1382,663
128,1380,667
129,1380,669
130,1378,671
131,1376,673
132,1374,677
133,1374,681
134,1372,683
135,1370,685
136,1370,687
137,1368,691
138,1366,695
139,1366,697
140,1364,700
141,1362,702
142,1360,706
143,1358,708
144,1358,712
145,1356,714
146,1354,718
147,1354,720
148,1353,722
149,1351,728
150,1349,730
151,1347,734
152,1347,736
153,1345,740
154,1345,742
155,1343,746
156,1341,750
157,1339,752
158,1339,756
159,1337,760
160,1335,762
161,1335,764
162,1333,768
163,1331,772
164,1331,776
165,1329,778
166,1327,782
167,1327,784
168,1325,787
169,1325,791
170,1321,793
171,1321,795
172,1319,799
173,1319,803
174,1317,809
175,1317,811
176,1315,815
177,1313,817
178,1313,819
179,1311,823
180,1309,827
181,1307,829
182,1307,833
183,1305,835
184,1305,837
185,1303,841
186,1301,843
187,1299,847
188,1299,851
189,1297,853
190,1295,857
191,1295,859
192,1295,860
193,1293,864
194,1291,866
195,1289,868
196,1289,872
197,1289,874
198,1287,876
199,1285,878
200,1283,882
201,1283,884
202,1283,886
203,1281,889
204,1279,891
205,1279,895
206,1277,895
207,1277,897
208,1275,901
209,1275,903
210,1275,905
211,1274,906
212,1274,908
213,1274,910
214,1272,914
215,1272,916
216,1272,917
217,1270,919
218,1270,921
219,1270,923
220,1268,925
221,1268,927
222,1268,930
223,1266,932
224,1266,936
226,1266,938
227,1266,940
228,1264,942
229,1264,943
230,1264,945
231,1264,947
232,1262,947
233,1262,948
234,1262,950
235,1260,954
236,1260,956
237,1260,958
238,1260,959
239,1260,961
240,1260,963
241,1260,964
242,1259,966
243,1259,968
244,1259,970
245,1259,971
246,1257,973
247,1257,975
248,1257,977
249,1257,978
250,1255,980
251,1255,982
252,1255,984
253,1255,985
254,1255,987
255,1253,989
256,1253,991
257,1253,992
258,1251,994
259,1251,996
260,1251,998
261,1251,999
262,1249,999
263,1249,1001
264,1249,1005
265,1247,1005
266,1247,1007
267,1247,1008
268,1247,1010
269,1246,1012
270,1246,1014
271,1244,1014
272,1244,1015
274,1244,1017
275,1242,1018
276,1242,1020
