t,x,y
0,588,442
2,588,443
4,588,444
6,589,444
7,589,445
9,589,447
10,590,448
12,590,450
13,590,451
14,590,453
15,592,453
16,592,455
17,592,456
18,592,458
20,592,459
21,592,461
22,592,462
23,592,464
24,592,466
26,592,467
27,592,468
28,592,470
29,592,472
30,594,472
31,594,476
32,594,478
33,594,479
34,594,481
35,594,482
36,594,484
37,594,488
38,594,490
39,594,492
40,594,496
41,594,497
42,594,499
43,594,501
44,594,502
45,594,504
46,594,508
47,594,510
48,594,512
49,594,513
50,594,515
51,594,517
52,594,518
53,594,522
54,594,524
55,594,526
56,594,527
57,594,529
58,594,531
59,594,532
60,594,534
61,594,536
62,594,537
63,594,539
64,594,543
65,594,545
66,594,549
67,594,551
68,594,552
69,594,554
70,594,556
71,594,557
73,594,561
74,596,562
75,596,564
76,596,566
77,596,568
78,596,569
79,596,571
80,596,573
81,596,574
83,596,576
84,596,577
85,596,579
86,596,580
87,596,582
88,596,584
89,596,585
91,596,587
93,596,588
94,596,589
95,596,591
97,594,592
98,594,594
99,594,596
101,593,596
102,593,597
103,593,599
105,593,600
106,593,601
108,593,603
110,593,604
111,593,605
112,591,605
113,591,607
114,591,609
116,591,610
117,589,612
118,589,613
120,589,615
121,589,616
122,588,616
123,588,618
124,588,619
126,588,621
127,588,622
128,586,622
129,586,624
130,586,626
132,586,627
133,586,628
134,586,630
135,584,630
136,584,632
137,584,633
138,584,635
139,584,637
140,583,637
141,583,638
142,583,640
143,583,642
144,581,642
145,581,643
146,581,645
148,581,646
149,581,648
150,579,648
151,579,649
152,579,651
153,578,651
154,578,653
155,578,654
157,576,656
158,576,657
159,575,657
160,575,659
162,575,660
163,575,662
165,573,662
166,573,663
168,573,665
169,572,666
170,572,668
172,570,668
173,570,669
175,570,671
176,569,671
177,569,672
179,569,674
180,567,674
181,567,675
183,567,677
184,566,677
185,566,679
186,564,679
189,564,680
191,564,681
193,564,682
195,563,682
196,563,683
199,562,683
200,562,685
201,562,686
204,562,688
205,561,688
206,561,689
211,559,689
212,559,691
214,559,692
217,559,693
221,559,694
223,558,695
227,558,696
231,558,697
232,557,697
234,557,699
237,557,700
241,557,701
243,557,702
245,556,702
247,556,703
250,555,704
252,555,705
255,555,706
256,554,706
258,554,707
261,554,708
263,554,710
265,554,711
266,552,711
268,552,712
271,551,713
272,551,714
274,550,714
276,550,716
278,550,717
280,550,718
281,548,718
282,548,719
283,548,721
286,548,722
287,548,724
288,548,725
289,547,725
291,545,727
293,545,728
297,545,729
298,545,730
299,544,730
300,544,732
302,544,733
305,544,734
308,544,735
311,544,736
316,544,737
416,544,737
