t,x,y
0,1007,678
7,1007,679
10,1007,680
15,1007,681
18,1007,682
20,1007,683
24,1007,684
27,1007,685
28,1007,686
30,1007,688
32,1007,689
34,1007,690
35,1007,691
38,1007,693
40,1007,694
41,1007,695
42,1005,695
43,1005,697
44,1005,698
46,1005,700
47,1005,701
48,1005,703
50,1005,704
51,1005,706
52,1005,707
54,1005,709
55,1005,710
56,1005,712
57,1005,713
59,1005,715
60,1005,716
61,1005,718
62,1005,719
63,1005,721
65,1005,722
66,1007,724
67,1007,726
68,1007,728
70,1007,729
71,1008,729
72,1008,733
73,1010,733
74,1010,734
75,1010,736
76,1010,738
78,1010,739
79,1012,741
80,1012,743
81,1012,744
82,1012,746
84,1012,747
86,1012,748
87,1012,750
88,1014,752
91,1014,753
92,1014,754
94,1014,756
95,1015,756
96,1015,758
97,1015,759
100,1015,760
103,1015,761
105,1015,763
108,1015,764
109,1016,764
112,1016,765
115,1016,766
117,1016,767
124,1017,768
128,1017,769
132,1017,770
133,1019,770
136,1019,771
148,1019,772
153,1020,772
222,1020,772
