t,x,y
0,371,466
2,371,467
3,371,469
5,372,470
6,372,472
8,372,473
10,372,474
11,372,475
13,372,477
15,372,478
17,372,479
18,372,480
19,374,480
20,374,482
21,374,484
22,374,485
23,374,487
24,374,489
26,374,490
27,374,492
28,374,493
29,375,493
30,375,495
31,375,497
32,375,498
33,375,500
34,375,501
35,375,503
37,375,505
38,375,506
39,375,508
40,375,509
42,375,511
43,375,512
44,375,514
45,375,515
46,375,517
47,375,519
48,375,520
49,375,522
50,375,524
51,375,525
52,375,527
53,375,529
54,375,530
55,375,532
57,375,533
58,374,535
59,374,537
60,374,538
61,374,540
62,374,542
63,374,543
64,374,545
65,374,547
66,374,548
67,372,548
68,372,552
69,372,554
70,372,556
71,372,558
73,372,559
74,371,559
75,371,563
76,371,565
77,371,566
78,371,568
79,371,570
81,371,571
82,371,572
83,371,574
84,371,576
85,369,576
86,369,577
87,369,579
88,369,581
89,369,582
90,369,584
91,369,586
92,369,587
94,369,589
95,369,590
96,369,592
97,369,593
98,369,595
99,371,595
100,371,599
101,371,601
102,371,603
103,371,604
104,371,606
105,371,608
107,371,609
108,372,611
109,372,612
110,372,614
112,372,615
113,372,617
114,374,617
115,374,619
116,374,622
117,374,624
118,374,626
119,376,626
120,376,628
121,376,629
122,376,631
123,376,633
124,377,633
125,377,634
126,377,636
127,377,638
128,377,639
129,377,641
130,377,643
131,379,644
132,379,646
133,379,650
134,379,652
135,379,654
136,379,655
138,379,657
139,379,658
140,381,660
141,381,662
142,381,664
143,381,665
144,381,667
145,381,669
146,381,670
147,381,672
148,381,674
149,381,675
150,381,677
151,381,679
152,381,680
153,381,682
154,381,684
155,381,685
156,381,687
157,381,689
158,381,690
159,381,692
160,381,694
161,381,695
163,381,697
164,381,698
165,381,700
166,381,701
167,381,703
168,381,705
169,379,705
170,379,706
171,379,708
172,379,710
173,379,711
175,379,713
176,378,713
177,378,714
178,378,716
180,378,717
181,377,717
182,377,719
183,377,721
184,377,722
187,377,724
188,375,725
190,375,727
193,375,728
196,375,729
197,375,730
199,374,732
202,374,733
203,374,734
205,374,735
206,372,735
208,372,737
210,372,738
212,372,739
214,372,740
217,372,741
219,371,741
220,371,742
221,371,744
224,371,745
226,371,746
229,371,748
231,371,749
233,371,750
235,371,751
237,371,752
239,370,752
241,370,753
244,370,754
246,370,755
249,370,756
253,370,757
256,370,758
257,369,758
259,369,759
261,369,761
264,369,762
265,369,763
270,369,764
272,369,765
273,367,765
274,367,767
277,367,768
279,367,769
281,367,770
284,367,771
287,367,772
289,367,773
291,367,774
294,367,775
296,367,777
299,367,778
301,367,779
303,367,780
306,367,781
308,367,782
311,367,783
314,367,784
317,367,785
319,367,786
322,367,787
324,367,788
327,367,789
330,367,790
332,367,791
335,367,792
337,367,793
341,367,794
344,367,795
346,367,796
348,367,797
351,367,798
353,367,799
356,367,800
358,367,801
361,367,802
365,367,803
366,367,805
367,367,806
370,367,808
373,367,809
375,367,810
376,367,811
379,367,812
382,367,813
383,369,815
384,369,817
387,369,818
389,369,819
391,369,820
392,369,821
394,369,823
396,369,824
397,369,825
399,369,827
401,369,828
402,369,829
404,369,831
405,369,832
408,369,833
409,369,835
410,369,836
412,369,838
414,369,839
415,369,840
417,369,842
418,369,843
420,369,844
422,369,845
424,369,847
425,369,848
426,369,850
428,369,851
429,369,852
432,370,854
433,370,855
435,370,856
436,370,858
438,370,859
439,370,861
441,370,862
442,370,863
444,370,865
446,370,866
447,370,867
449,370,869
451,370,870
452,370,871
455,372,873
457,372,874
458,372,875
459,372,877
461,372,878
463,372,879
464,372,881
467,372,882
468,372,883
469,372,885
470,372,886
473,372,888
475,372,889
476,372,890
477,372,892
479,372,893
481,372,894
482,372,896
483,372,897
485,372,899
487,372,902
489,372,903
490,372,904
492,372,906
494,372,907
495,372,908
496,372,910
498,372,911
500,372,912
501,372,914
502,372,915
504,372,917
505,372,918
506,372,920
508,372,921
510,372,922
511,372,924
512,372,925
514,372,927
515,372,928
517,372,929
518,372,931
519,372,933
521,372,934
523,372,935
524,372,936
526,372,938
528,372,939
530,372,940
531,372,941
533,372,943
535,372,944
536,372,945
539,372,947
541,372,948
543,372,949
544,372,950
547,372,951
550,372,952
552,372,953
555,372,954
558,372,955
560,372,956
565,372,958
569,372,959
574,372,960
578,372,961
585,372,962
587,372,962
