t,x,y
0,1040,767
4,1040,766
8,1040,765
11,1040,764
18,1040,763
22,1040,762
26,1040,761
32,1040,760
34,1040,759
36,1040,758
42,1040,757
46,1040,756
48,1040,755
54,1040,754
57,1040,753
58,1041,753
60,1041,752
62,1041,751
65,1042,751
66,1042,749
69,1042,748
70,1044,748
72,1044,747
75,1044,746
79,1045,746
80,1045,744
81,1046,744
82,1046,743
85,1048,741
87,1048,740
90,1049,740
92,1049,739
93,1049,738
94,1050,738
96,1052,736
99,1053,736
100,1053,735
101,1053,733
102,1055,733
103,1055,732
105,1056,732
106,1056,730
107,1058,730
108,1058,729
110,1059,729
111,1059,727
113,1060,726
114,1062,726
115,1062,724
116,1064,724
118,1065,723
120,1065,721
121,1067,721
122,1067,720
123,1068,720
124,1068,718
125,1070,718
126,1071,718
127,1071,716
128,1073,716
129,1073,715
130,1075,715
131,1075,713
132,1076,713
133,1078,713
134,1080,711
136,1080,710
137,1081,710
138,1081,708
139,1083,706
140,1085,706
141,1087,706
143,1088,705
144,1090,703
146,1090,701
147,1091,701
148,1093,701
149,1095,701
150,1095,700
151,1095,698
152,1096,698
153,1098,696
154,1100,696
155,1102,694
157,1102,693
158,1103,693
159,1105,693
160,1105,691
161,1107,691
162,1108,691
163,1108,689
164,1108,688
165,1110,688
166,1110,686
167,1114,686
169,1116,684
170,1116,683
171,1117,683
173,1119,683
174,1119,681
175,1121,679
177,1122,678
178,1124,678
181,1125,676
183,1125,675
184,1127,675
186,1127,674
187,1128,674
188,1130,674
189,1130,672
192,1130,671
193,1131,671
195,1131,669
196,1132,669
197,1134,669
198,1134,668
201,1135,666
204,1135,665
205,1137,665
207,1137,664
209,1138,664
211,1138,663
212,1139,663
215,1139,662
219,1140,661
224,1141,661
225,1141,659
227,1143,659
232,1143,658
238,1143,657
242,1144,657
244,1144,656
251,1144,655
257,1145,655
258,1145,654
262,1145,653
268,1145,652
270,1145,651
275,1145,650
279,1145,649
283,1146,648
287,1146,647
290,1146,646
293,1146,645
297,1146,644
300,1146,643
304,1146,642
305,1144,642
306,1144,640
309,1144,639
313,1144,638
316,1144,637
318,1143,636
321,1143,635
323,1142,635
324,1142,633
325,1142,631
328,1141,631
329,1141,630
332,1139,630
333,1139,629
337,1139,628
338,1138,628
340,1138,626
341,1137,626
343,1137,625
347,1136,624
351,1135,624
352,1135,622
355,1133,621
359,1132,621
360,1132,620
362,1131,620
365,1131,619
368,1131,618
369,1130,618
372,1128,618
373,1128,617
377,1127,617
380,1127,616
382,1126,616
385,1126,614
386,1125,614
391,1125,613
394,1125,612
395,1123,612
403,1122,612
405,1122,611
409,1121,611
415,1121,610
417,1120,610
422,1119,610
429,1118,610
435,1118,609
444,1117,609
460,1116,609
510,1116,608
524,1117,608
537,1117,607
559,1118,607
568,1118,607
702,1117,607
708,1116,607
718,1115,607
731,1115,608
769,1115,608
