t,x,y
0,1219,969
4,1218,969
6,1217,969
7,1217,967
9,1216,967
12,1215,967
14,1214,967
16,1213,967
17,1213,966
19,1211,966
22,1210,966
23,1209,966
25,1207,966
27,1206,966
29,1205,966
31,1204,966
32,1204,964
33,1203,964
36,1201,964
37,1201,963
38,1200,963
39,1198,963
40,1196,963
41,1196,961
43,1195,961
45,1194,961
47,1193,961
49,1191,960
51,1190,960
52,1189,960
54,1189,959
55,1187,959
56,1187,957
57,1186,957
58,1184,957
59,1182,957
61,1181,957
62,1181,956
63,1179,956
64,1178,956
65,1178,954
66,1176,954
68,1175,954
69,1173,954
70,1172,954
71,1172,952
72,1170,952
73,1168,952
74,1168,951
75,1167,951
76,1165,951
77,1163,949
78,1159,949
79,1157,947
80,1155,947
81,1154,947
82,1152,945
83,1150,945
84,1148,945
85,1146,943
86,1144,943
87,1143,941
88,1141,941
89,1137,941
90,1135,941
91,1133,939
92,1131,939
93,1127,937
94,1125,937
95,1121,937
96,1119,935
97,1115,935
98,1113,933
99,1109,933
100,1105,931
101,1104,931
102,1100,931
103,1096,929
104,1094,929
105,1090,928
106,1088,928
107,1084,926
108,1080,926
109,1076,924
110,1072,922
111,1068,922
112,1064,920
113,1062,920
114,1056,918
115,1052,918
116,1048,916
117,1042,914
118,1040,914
119,1034,912
120,1032,912
121,1027,910
122,1025,908
123,1019,906
124,1013,904
125,1011,904
126,1005,900
127,999,900
128,997,898
129,989,896
130,987,894
131,983,892
132,975,890
133,971,888
134,965,886
135,961,886
136,957,882
137,951,880
138,945,878
139,943,876
140,939,874
141,931,872
142,925,868
143,921,866
144,915,862
145,909,860
146,905,860
147,899,856
148,893,852
149,889,852
150,883,848
151,877,846
152,875,842
153,869,840
154,863,838
155,857,834
156,851,830
157,847,828
158,841,824
159,837,822
160,831,820
161,825,816
162,821,814
163,815,812
164,809,808
165,805,806
166,799,802
167,795,800
168,789,796
169,783,792
170,779,790
171,773,786
172,769,784
173,765,782
174,757,778
175,751,774
176,747,770
177,741,768
178,739,764
179,733,762
180,727,758
181,721,754
182,717,752
183,711,750
184,711,746
185,705,742
186,699,740
187,697,736
188,691,734
189,687,732
190,683,728
191,677,724
192,675,724
193,671,720
194,665,718
195,661,716
196,657,712
197,653,710
198,649,708
199,643,706
200,643,704
201,637,700
202,633,698
203,631,696
204,625,692
205,623,692
206,621,690
207,617,688
208,611,684
209,609,682
210,605,680
211,603,678
212,601,676
213,597,674
214,595,672
215,591,668
216,589,668
217,588,666
218,584,664
219,582,664
220,580,663
221,578,661
222,574,659
223,572,659
224,572,657
225,568,655
226,566,655
227,566,653
228,564,653
229,560,649
230,559,649
231,559,648
232,557,646
233,555,646
234,553,644
235,551,642
236,551,640
237,549,640
238,548,640
239,546,638
240,546,636
241,544,636
243,544,635
244,543,635
245,541,635
246,541,633
247,539,633
248,539,632
249,538,632
252,538,630
253,536,630
254,535,629
255,533,629
258,533,627
261,532,627
263,532,626
265,531,626
267,529,626
268,529,625
272,528,624
276,527,624
278,526,624
279,526,622
282,525,622
284,525,621
288,524,621
293,524,620
294,523,620
297,521,620
298,521,619
302,520,619
303,520,618
308,519,618
309,519,616
313,519,615
314,517,615
315,516,615
316,516,613
319,516,612
321,515,612
323,515,611
324,513,611
326,513,610
327,512,610
329,512,608
331,511,608
332,511,607
333,509,607
335,508,605
336,506,605
337,506,604
340,506,602
342,505,602
343,505,601
344,503,599
345,501,599
347,500,599
348,500,598
349,498,598
350,498,596
351,497,596
352,497,594
353,495,594
354,493,592
356,492,592
357,492,591
358,490,591
359,490,589
361,489,589
362,487,588
363,485,588
365,484,586
368,482,585
369,481,585
371,480,585
372,480,584
374,480,582
375,476,582
377,474,580
380,473,580
381,472,580
382,470,579
385,470,577
386,469,577
389,467,577
391,467,576
392,466,576
394,466,575
395,464,575
401,463,575
403,463,574
404,462,574
412,461,574
413,462,574
414,462,572
415,460,572
416,460,570
421,459,570
425,459,569
429,458,569
436,458,568
437,457,568
441,457,567
442,455,567
449,454,567
453,453,566
456,452,566
460,451,566
461,451,565
464,450,565
467,449,564
469,448,564
470,448,562
472,446,562
475,445,562
477,445,561
478,444,561
480,443,561
483,443,560
484,441,560
487,440,560
488,440,559
490,439,559
491,439,558
494,437,558
495,436,556
499,434,555
500,433,555
503,433,553
505,432,553
506,432,552
507,430,552
509,429,550
510,429,549
512,427,547
514,427,546
515,426,546
517,426,545
518,424,545
520,423,545
521,423,543
522,421,543
523,421,542
525,421,540
526,420,540
528,419,539
531,417,539
532,417,538
533,417,536
534,416,536
535,416,534
537,414,534
539,414,533
540,413,532
543,411,532
544,411,530
545,411,529
546,410,529
549,408,527
551,408,526
552,407,526
553,407,524
554,407,523
555,405,521
558,403,519
560,402,519
561,402,518
564,402,517
565,401,515
567,401,514
568,399,514
569,399,512
570,398,510
572,398,508
573,396,508
575,396,507
576,395,505
578,395,504
580,395,503
581,393,503
582,391,501
584,391,499
585,390,498
587,390,496
590,390,495
591,390,494
592,388,494
593,388,492
594,386,492
596,386,491
597,386,489
598,385,489
599,385,488
601,385,486
602,383,486
603,383,485
605,382,485
606,382,483
607,380,483
608,380,482
610,380,480
611,379,480
612,379,479
615,378,479
616,378,477
618,378,476
619,376,474
623,376,473
624,375,473
626,375,471
628,374,471
630,374,470
632,373,470
636,373,469
639,372,469
640,372,468
646,372,467
648,371,467
675,371,466
741,371,466
