t,x,y
0,959,438
1,959,439
4,960,439
7,961,439
9,962,439
10,962,441
12,964,442
13,965,442
14,967,442
15,969,444
16,971,444
17,971,446
18,972,446
19,974,447
20,976,447
21,980,449
22,982,449
23,984,451
24,986,451
25,987,451
26,991,453
27,993,455
28,997,455
29,1001,457
30,1003,457
31,1007,459
32,1009,461
33,1013,463
34,1017,463
35,1021,465
36,1027,467
37,1031,467
38,1033,469
39,1039,469
40,1043,471
41,1049,473
42,1053,473
43,1055,473
44,1063,477
45,1067,477
46,1071,479
47,1077,479
48,1079,479
49,1086,481
50,1088,481
51,1094,485
52,1100,485
53,1106,485
54,1112,487
55,1118,487
56,1124,489
57,1130,489
58,1136,489
59,1142,491
60,1146,491
61,1154,493
62,1160,493
63,1166,495
64,1170,495
65,1178,495
66,1184,495
67,1190,495
68,1196,497
69,1200,497
70,1208,497
71,1216,497
72,1222,497
73,1226,499
74,1232,499
75,1240,499
76,1246,499
77,1250,499
78,1256,499
79,1264,499
80,1270,499
81,1272,501
82,1280,501
83,1286,501
84,1290,501
85,1294,501
86,1300,501
87,1306,501
88,1310,501
89,1316,501
90,1322,501
91,1324,501
92,1328,499
93,1332,499
94,1338,499
95,1340,499
96,1346,499
97,1348,499
98,1352,497
99,1354,497
100,1359,497
101,1361,497
102,1363,495
103,1367,495
104,1369,495
105,1371,493
106,1375,493
107,1377,493
108,1379,493
109,1380,491
110,1382,491
111,1384,491
112,1386,489
113,1388,489
115,1389,489
116,1390,489
117,1390,488
119,1392,488
124,1393,488
125,1393,487
128,1394,487
147,1395,487
194,1395,486
197,1396,486
202,1397,486
206,1397,485
207,1398,485
210,1400,484
214,1401,482
218,1402,482
220,1403,482
223,1403,481
224,1404,481
227,1404,480
228,1405,480
229,1407,480
231,1407,479
232,1408,479
235,1410,477
238,1411,477
241,1411,476
243,1412,476
244,1412,475
245,1413,475
248,1415,475
249,1415,474
252,1416,474
253,1416,472
254,1418,472
257,1419,472
259,1419,471
261,1420,471
263,1420,470
264,1422,470
267,1423,470
268,1423,469
269,1425,469
270,1426,469
273,1428,468
276,1429,468
279,1430,468
283,1431,467
285,1432,467
286,1432,465
288,1433,465
289,1434,465
293,1436,465
296,1437,465
298,1438,465
300,1439,465
303,1440,464
306,1441,464
309,1442,464
311,1443,464
315,1444,464
316,1445,464
319,1447,464
322,1448,464
324,1449,464
326,1450,464
328,1451,464
330,1452,464
332,1452,465
333,1453,465
335,1455,465
336,1456,465
337,1456,467
338,1458,467
340,1459,467
342,1460,468
343,1462,468
346,1463,468
347,1464,468
349,1466,468
350,1466,469
351,1467,469
354,1469,469
355,1470,469
356,1472,469
358,1473,469
360,1473,471
361,1474,471
362,1476,471
363,1478,471
364,1478,472
366,1479,472
368,1480,472
369,1482,472
370,1483,472
372,1485,472
373,1486,472
375,1487,472
376,1487,474
377,1489,474
378,1491,474
381,1492,474
382,1493,474
383,1495,474
387,1496,474
389,1497,474
393,1498,475
395,1499,475
414,1500,475
458,1500,474
463,1501,474
508,1501,474
