t,x,y
0,1580,713
1,1579,713
6,1578,713
9,1577,713
11,1576,713
12,1576,715
15,1575,715
16,1574,715
19,1572,716
21,1571,716
22,1570,716
25,1569,716
26,1568,716
27,1566,716
30,1565,716
30,1563,716
32,1562,716
34,1560,716
35,1559,716
36,1559,718
37,1555,718
38,1553,718
39,1551,718
40,1550,718
41,1548,718
42,1546,718
43,1545,718
44,1543,718
45,1541,718
46,1540,718
47,1536,718
48,1534,718
49,1532,718
50,1528,718
51,1526,718
52,1522,718
53,1521,718
54,1519,718
55,1513,718
56,1511,718
57,1507,718
58,1505,718
59,1504,718
60,1500,718
61,1498,718
62,1494,720
62,1490,720
64,1486,720
65,1482,720
65,1478,720
66,1474,720
67,1472,720
68,1468,720
69,1462,720
70,1460,720
71,1454,720
72,1452,720
73,1447,720
74,1443,720
76,1439,720
76,1433,720
77,1431,720
79,1427,720
80,1419,720
80,1413,720
81,1409,720
82,1405,722
83,1399,722
85,1393,722
86,1389,722
86,1383,722
87,1377,722
88,1375,722
89,1367,722
90,1361,722
91,1355,722
92,1349,722
93,1345,722
94,1337,722
96,1333,722
96,1329,722
97,1323,722
98,1315,722
99,1309,722
100,1303,722
102,1297,722
102,1287,722
104,1283,722
104,1277,722
105,1271,722
106,1265,722
107,1255,722
108,1253,722
109,1247,722
110,1239,722
111,1231,722
112,1225,722
114,1221,724
114,1213,724
115,1207,724
116,1201,724
117,1195,724
119,1189,724
119,1183,724
120,1179,724
121,1173,724
122,1165,724
123,1159,724
124,1155,724
125,1149,724
126,1143,726
127,1139,726
129,1133,726
130,1125,726
130,1121,726
132,1115,726
132,1113,726
133,1109,726
135,1101,726
136,1095,728
136,1089,728
137,1087,728
138,1084,728
139,1076,728
140,1074,728
141,1068,730
142,1064,730
143,1060,730
144,1056,730
146,1050,730
147,1046,730
147,1042,730
148,1036,730
149,1034,730
151,1028,732
151,1024,732
153,1020,732
154,1018,732
154,1014,733
155,1010,733
156,1006,733
157,1002,733
158,998,733
159,994,733
161,992,733
162,988,733
163,986,733
163,983,735
165,981,735
165,979,735
167,975,735
167,973,735
168,969,735
169,967,735
171,965,737
171,961,737
172,959,737
173,958,737
174,956,739
175,954,739
177,952,739
178,951,739
178,949,739
180,947,739
181,946,739
183,944,739
184,943,741
184,941,741
185,939,741
187,938,741
188,936,742
190,934,742
192,933,742
193,932,742
194,930,742
196,930,744
197,928,744
199,927,744
199,926,744
200,924,744
203,924,745
204,923,745
205,921,745
207,920,745
207,918,745
208,918,747
212,917,747
212,916,747
214,914,749
215,912,749
217,911,749
219,909,749
221,908,749
221,908,750
222,907,750
223,905,750
224,903,750
226,902,750
227,901,750
228,901,752
230,899,752
231,897,752
231,896,752
234,894,752
235,893,752
235,891,752
236,889,752
237,888,752
238,888,754
239,884,754
241,882,754
242,879,754
243,877,754
244,875,754
246,873,754
247,872,754
247,870,754
248,868,754
249,864,754
250,862,754
251,861,754
252,857,754
253,855,754
255,852,754
256,850,754
257,848,754
258,847,754
259,845,754
260,841,754
261,839,754
263,838,754
264,836,754
264,832,754
265,830,754
266,828,754
267,827,754
268,823,754
270,821,754
271,820,754
273,818,754
273,816,754
274,815,754
275,813,754
276,811,754
277,810,754
278,808,754
279,806,754
281,805,754
281,803,754
282,801,754
283,800,754
285,798,754
285,796,754
286,795,754
288,793,754
289,792,754
290,790,754
293,789,754
293,788,754
294,786,754
297,785,754
298,783,754
301,782,754
303,781,754
304,781,755
305,780,755
309,779,755
313,778,755
320,777,755
333,777,756
333,775,756
339,774,757
341,773,757
347,773,758
348,772,758
353,771,758
356,770,758
357,770,759
359,768,759
363,768,760
366,767,760
371,767,761
373,766,761
379,766,762
379,765,762
385,764,762
398,763,762
403,763,763
404,761,763
408,760,763
409,760,764
410,759,764
416,757,764
417,757,765
418,756,765
419,754,765
423,754,767
424,753,767
426,752,767
429,751,767
430,750,767
432,750,768
433,748,768
436,747,768
437,747,769
439,746,769
442,745,769
443,745,770
444,743,770
447,743,772
448,742,772
449,741,772
453,739,772
454,739,773
455,738,773
460,737,773
461,737,774
462,735,774
465,734,774
470,734,775
491,733,775
504,733,775
