t,x,y
0,1174,689
1,1175,689
4,1176,689
6,1177,689
8,1178,689
9,1178,687
11,1180,687
14,1181,687
15,1181,686
17,1182,686
19,1182,685
20,1183,685
21,1185,685
24,1187,683
26,1188,683
28,1189,683
30,1190,683
31,1190,682
33,1191,682
35,1192,682
36,1194,680
38,1196,680
39,1196,679
41,1197,679
42,1198,679
44,1200,679
46,1201,678
48,1202,678
50,1203,678
51,1203,676
52,1205,676
54,1206,676
55,1208,676
56,1208,675
57,1209,675
58,1211,675
59,1213,675
60,1214,675
61,1214,673
62,1216,673
63,1218,673
65,1219,673
67,1220,673
68,1221,673
69,1223,673
70,1223,671
71,1225,671
72,1226,671
73,1228,671
74,1228,670
75,1230,670
76,1231,670
77,1233,670
78,1235,670
79,1237,668
80,1238,668
81,1240,668
83,1242,668
84,1243,668
85,1245,668
87,1246,666
88,1248,666
88,1250,666
90,1252,666
90,1253,666
91,1255,666
92,1257,664
93,1261,664
94,1263,664
95,1264,664
96,1266,664
97,1268,664
98,1269,664
99,1269,663
100,1273,663
101,1275,663
102,1277,663
103,1279,663
104,1280,663
105,1282,663
106,1284,663
107,1285,663
108,1287,663
109,1291,663
110,1293,663
111,1294,663
112,1296,661
113,1298,661
114,1300,661
116,1301,661
116,1303,661
117,1305,661
118,1306,661
119,1308,661
121,1310,661
121,1311,661
122,1313,661
123,1317,661
124,1319,661
125,1323,661
126,1325,661
127,1326,661
128,1328,661
129,1330,661
130,1331,661
131,1333,661
132,1335,661
133,1338,661
134,1340,661
135,1344,663
136,1346,663
137,1348,663
138,1350,663
139,1351,663
140,1353,663
141,1355,663
142,1356,663
143,1358,663
144,1360,663
145,1361,663
146,1365,663
147,1367,663
148,1369,663
149,1370,663
150,1372,663
151,1374,663
152,1375,663
153,1377,663
154,1379,663
155,1380,663
156,1382,663
157,1384,663
158,1385,663
159,1387,663
160,1389,663
161,1390,663
162,1392,663
163,1394,664
164,1396,664
166,1397,664
167,1398,664
168,1400,664
169,1402,664
170,1403,664
172,1405,664
173,1406,664
175,1408,664
176,1409,664
177,1411,664
179,1412,664
181,1413,664
183,1414,664
184,1416,664
188,1417,664
190,1418,664
193,1419,664
195,1419,663
196,1420,663
201,1422,663
204,1423,663
211,1424,663
217,1425,663
227,1426,663
229,1426,662
234,1427,662
238,1427,661
239,1428,661
244,1429,661
248,1430,661
252,1431,660
258,1432,660
262,1432,659
263,1433,659
266,1435,659
270,1436,658
276,1437,658
279,1437,657
281,1438,657
285,1439,657
290,1440,657
291,1440,656
304,1441,656
305,1441,655
318,1441,654
322,1442,654
334,1443,654
340,1443,653
341,1444,653
347,1445,653
348,1445,652
352,1446,652
357,1447,651
365,1447,650
366,1448,650
369,1450,650
372,1450,649
378,1451,649
379,1451,647
382,1452,647
386,1452,646
390,1452,645
395,1452,644
399,1453,644
401,1453,643
406,1453,642
411,1453,641
414,1453,640
418,1453,639
422,1454,639
425,1454,638
429,1454,637
434,1454,636
443,1454,635
451,1454,634
455,1454,633
457,1453,633
465,1453,632
467,1452,632
474,1452,631
480,1452,630
482,1451,630
494,1450,630
494,1450,629
501,1449,629
502,1449,628
510,1448,628
511,1448,627
543,1448,627
