t,x,y
0,1129,924
4,1129,924
9,1130,924
9,1132,924
14,1133,924
15,1134,924
19,1135,924
21,1136,924
21,1137,924
25,1139,924
27,1140,924
27,1141,924
29,1143,924
31,1144,924
32,1145,924
33,1147,924
35,1148,924
36,1149,924
38,1151,924
39,1152,924
40,1154,924
41,1156,924
43,1157,924
44,1159,924
45,1161,924
45,1162,924
46,1164,924
47,1166,924
48,1167,924
49,1169,924
50,1171,924
51,1172,924
52,1174,926
53,1176,926
54,1178,926
55,1179,926
56,1183,926
57,1185,926
58,1187,926
59,1188,926
60,1190,926
62,1194,926
63,1196,926
63,1198,926
64,1199,926
65,1201,926
66,1205,926
67,1207,928
68,1209,928
69,1210,928
70,1212,928
71,1216,928
72,1218,928
73,1219,928
74,1221,928
75,1225,928
77,1227,928
78,1231,930
78,1233,930
79,1234,930
80,1238,930
81,1240,930
82,1244,930
83,1246,930
84,1248,930
85,1250,931
86,1251,931
87,1255,931
88,1257,931
89,1261,931
90,1263,931
92,1265,933
93,1269,933
93,1271,933
94,1273,933
95,1276,933
96,1278,933
97,1282,933
98,1284,935
99,1286,935
101,1290,935
101,1292,935
102,1296,937
103,1298,937
104,1299,937
105,1303,937
106,1305,939
107,1307,939
108,1311,939
109,1313,939
110,1315,939
111,1319,939
112,1321,939
113,1324,939
114,1326,941
115,1328,941
116,1330,941
117,1332,941
118,1335,941
119,1337,941
120,1337,943
121,1341,943
122,1343,943
124,1345,943
124,1349,945
126,1351,945
128,1352,945
128,1354,946
129,1356,946
130,1357,946
131,1359,946
132,1361,946
133,1362,946
134,1364,946
135,1366,946
136,1367,946
138,1369,946
139,1370,946
140,1372,946
143,1373,948
143,1375,948
144,1376,948
145,1378,948
146,1380,948
147,1381,948
148,1381,950
149,1383,950
150,1385,950
152,1386,950
153,1387,950
154,1389,950
155,1391,950
157,1392,951
159,1394,951
160,1395,951
160,1397,951
161,1399,951
163,1400,951
165,1401,951
166,1403,951
167,1404,951
168,1406,953
170,1408,953
171,1409,953
172,1411,953
173,1412,953
176,1414,953
177,1415,953
178,1416,953
179,1418,953
181,1419,953
182,1421,953
183,1422,953
184,1424,953
188,1425,953
189,1426,953
190,1428,953
193,1429,953
196,1430,953
197,1431,953
198,1433,953
201,1434,953
205,1435,953
208,1436,953
212,1436,952
213,1437,952
218,1438,952
220,1438,951
224,1439,951
227,1439,950
228,1440,950
234,1440,949
237,1440,948
240,1441,948
240,1441,946
245,1441,945
250,1441,944
255,1441,943
256,1441,942
260,1441,941
262,1442,941
265,1442,940
267,1442,939
271,1442,938
273,1442,937
277,1442,936
279,1442,935
280,1442,934
283,1442,933
285,1442,932
287,1442,930
289,1441,930
290,1441,929
292,1441,928
295,1441,927
298,1441,926
299,1441,925
303,1441,924
304,1441,922
306,1441,921
309,1441,920
313,1441,919
317,1441,918
318,1441,917
320,1441,916
324,1441,915
326,1441,914
331,1441,913
336,1441,912
341,1441,911
350,1441,910
581,1441,910
