t,x,y
0,716,624
3,716,625
5,717,625
7,718,625
11,719,626
12,720,626
13,722,626
14,722,628
17,723,628
18,724,628
20,725,628
21,727,628
22,727,630
23,728,630
24,730,630
26,731,630
27,733,630
28,733,631
29,734,631
30,736,633
31,738,633
33,740,633
34,740,635
35,741,635
36,743,635
37,744,635
40,746,635
41,747,636
42,749,636
42,751,636
43,753,638
44,755,638
45,756,638
46,758,638
47,760,638
48,764,638
49,764,640
50,767,640
51,769,640
52,771,640
53,773,642
54,775,642
55,776,642
56,778,642
58,780,642
58,784,644
59,786,644
60,790,644
61,792,646
62,798,646
63,799,646
65,803,648
65,805,648
66,809,648
67,813,650
68,815,650
69,821,650
70,825,652
71,829,652
72,831,652
73,835,652
74,839,654
75,845,654
76,847,656
77,853,656
78,857,658
79,861,658
80,865,658
82,871,658
82,875,660
83,877,660
84,884,662
85,888,662
86,890,662
87,896,662
88,898,664
89,904,664
90,910,664
91,914,664
92,916,666
93,922,666
94,926,666
95,930,666
96,932,668
97,936,668
99,942,668
100,946,668
100,948,668
101,952,670
102,958,670
103,960,670
104,964,670
105,966,670
106,972,670
107,974,670
108,978,672
109,979,672
110,985,672
111,987,672
112,991,672
113,993,672
114,995,672
115,999,672
116,1001,674
117,1002,674
118,1006,674
119,1008,674
120,1012,674
121,1014,674
122,1016,674
123,1017,674
124,1019,674
125,1021,674
126,1022,674
127,1024,674
129,1026,674
129,1027,674
131,1029,674
131,1031,674
133,1034,674
134,1036,674
136,1037,674
138,1038,674
139,1040,674
140,1041,674
143,1043,674
144,1044,672
146,1046,672
148,1047,672
149,1048,672
151,1050,672
154,1051,671
156,1052,671
157,1053,671
159,1054,671
162,1056,671
164,1057,671
165,1057,670
167,1058,670
167,1060,670
169,1061,670
171,1062,670
172,1062,668
173,1064,668
174,1066,668
176,1067,668
177,1068,668
180,1070,668
182,1071,667
183,1073,667
184,1074,667
186,1076,667
187,1077,665
189,1079,665
191,1080,664
192,1082,664
194,1083,664
195,1084,664
196,1084,662
197,1086,662
198,1088,662
200,1088,661
201,1089,661
203,1090,661
205,1092,660
206,1093,660
208,1094,660
210,1096,660
211,1096,658
212,1097,658
213,1097,657
214,1099,657
215,1099,655
216,1101,655
219,1102,655
221,1103,655
222,1103,654
223,1105,654
225,1105,652
227,1106,652
230,1107,651
232,1108,651
235,1109,651
239,1109,650
243,1110,650
287,1111,650
292,1112,650
299,1113,650
300,1113,649
309,1113,648
314,1114,648
319,1115,648
322,1115,647
324,1116,647
331,1116,646
337,1116,645
338,1117,645
350,1117,643
364,1117,642
373,1118,642
374,1118,641
381,1119,641
385,1119,640
393,1119,639
395,1120,639
400,1120,638
403,1121,638
407,1121,637
410,1122,637
422,1123,637
459,1123,636
467,1123,636
