t,x,y
0,789,628
1,788,628
4,786,626
6,785,626
9,785,625
9,784,625
12,782,625
13,782,624
14,781,624
17,780,624
18,778,624
21,777,624
21,777,623
22,775,623
25,774,623
25,772,623
26,771,623
28,769,623
29,768,623
31,767,623
32,765,621
35,763,621
35,762,621
37,760,621
37,759,621
38,757,621
39,755,621
40,754,621
41,752,619
42,750,619
43,748,619
44,747,619
45,745,619
46,743,619
47,742,619
48,740,619
49,738,619
50,734,617
51,733,617
53,731,617
53,729,617
54,728,617
55,726,617
56,724,617
57,723,617
58,721,617
59,719,617
60,718,617
61,714,615
62,712,615
64,710,615
64,706,615
65,704,615
66,703,615
67,701,615
68,699,615
69,698,615
70,694,613
71,692,613
72,690,613
73,686,613
74,684,613
75,683,613
76,681,613
77,679,613
78,675,613
79,674,613
80,672,613
81,670,613
82,668,611
83,664,611
85,662,611
86,661,611
86,659,611
87,657,611
88,656,611
89,654,610
90,652,610
91,648,610
92,646,610
93,645,610
94,643,610
95,641,610
96,640,610
97,638,610
98,634,610
99,634,608
100,630,608
101,628,608
103,627,608
103,625,608
104,623,608
105,622,608
106,620,608
108,618,608
109,617,608
109,615,608
110,613,608
112,612,608
112,610,606
113,608,606
114,606,606
115,605,606
116,603,606
118,601,606
119,600,606
119,598,606
121,596,606
122,595,606
123,593,606
123,591,606
125,590,606
127,588,606
127,587,606
129,585,606
129,584,606
131,582,606
132,582,604
133,580,604
134,579,604
135,577,604
136,575,604
136,574,604
138,572,604
140,571,604
140,569,604
141,568,604
142,566,604
144,564,604
145,563,604
146,561,604
147,560,604
148,558,604
149,556,604
151,555,604
152,553,604
154,552,604
154,550,602
155,548,602
156,547,602
158,545,602
159,543,602
161,542,602
162,541,602
163,539,602
164,537,602
165,536,602
165,534,602
166,532,602
167,531,602
169,529,602
171,528,602
171,526,601
172,524,601
174,522,601
174,521,601
176,519,601
176,517,601
178,516,601
178,514,601
179,512,601
180,511,601
181,509,601
182,507,601
184,506,601
186,505,601
187,503,599
188,501,599
189,499,599
190,498,599
191,496,599
192,494,599
193,493,599
194,491,599
196,490,599
197,488,599
198,487,599
199,485,599
200,483,599
202,482,599
202,481,599
203,479,599
204,477,599
207,476,599
208,475,599
209,473,599
211,472,599
212,471,599
213,469,599
215,468,599
218,466,599
219,465,599
221,464,599
222,462,599
226,461,599
226,460,599
228,458,599
232,457,599
234,456,599
237,455,599
240,454,599
245,453,599
250,452,599
254,451,599
270,450,599
516,450,599
