t,x,y
0,1696,364
3,1695,364
4,1695,366
10,1695,367
11,1694,367
17,1693,367
18,1693,368
23,1692,368
26,1692,369
28,1691,369
33,1691,370
36,1690,370
38,1690,371
40,1688,371
44,1687,371
46,1687,372
49,1686,372
50,1686,373
53,1685,373
54,1685,375
56,1684,375
58,1684,376
59,1682,376
62,1681,376
63,1681,377
64,1681,379
65,1679,379
67,1678,380
70,1677,380
70,1677,382
72,1675,382
73,1675,383
74,1673,383
75,1673,385
77,1672,386
78,1670,386
81,1669,386
82,1668,388
83,1668,390
84,1666,392
85,1664,392
87,1662,393
87,1662,395
89,1661,395
90,1659,397
91,1657,397
91,1657,398
93,1655,398
94,1655,400
95,1654,400
96,1652,400
97,1650,402
99,1648,403
100,1647,403
101,1647,405
102,1645,405
103,1645,407
103,1644,407
105,1642,409
106,1640,411
107,1638,411
107,1638,412
109,1636,412
110,1636,414
111,1634,416
111,1632,416
114,1629,418
115,1627,419
117,1625,419
118,1625,421
119,1624,421
119,1622,423
120,1620,425
122,1618,425
124,1617,426
126,1615,428
128,1614,428
129,1614,429
130,1612,429
131,1610,429
132,1610,431
132,1609,431
134,1609,433
135,1607,433
137,1607,434
138,1606,434
139,1604,434
141,1604,436
142,1603,436
145,1602,436
147,1601,436
149,1601,437
153,1600,438
158,1599,438
163,1599,439
185,1598,439
272,1598,439
