t,x,y
0,1341,232
152,1341,232
155,1340,232
158,1339,232
160,1338,232
161,1336,232
163,1335,232
164,1334,232
166,1332,232
167,1331,234
168,1329,234
170,1327,234
171,1326,234
172,1324,234
173,1323,234
175,1321,234
176,1320,234
177,1318,234
178,1317,234
179,1315,234
180,1313,234
181,1312,234
182,1310,234
182,1306,234
183,1304,234
184,1303,234
185,1299,234
187,1297,234
188,1295,234
188,1289,234
190,1287,234
191,1286,234
192,1282,234
193,1280,234
194,1276,234
195,1272,234
196,1268,236
197,1266,236
198,1260,236
199,1258,236
200,1257,236
201,1253,236
202,1249,236
203,1245,236
204,1243,236
205,1239,236
206,1235,236
207,1231,236
208,1229,236
209,1225,236
210,1221,236
211,1217,236
212,1213,236
213,1209,236
214,1207,236
215,1201,236
215,1199,236
217,1193,236
218,1191,236
219,1188,236
219,1184,236
220,1178,236
222,1176,236
223,1170,236
224,1168,236
225,1162,236
225,1160,236
227,1154,236
228,1150,236
229,1148,236
230,1144,236
231,1140,236
232,1136,236
233,1132,236
234,1128,236
235,1122,236
236,1121,236
237,1117,236
237,1113,236
239,1109,236
240,1107,234
241,1103,234
242,1099,234
243,1095,234
243,1091,234
245,1087,234
246,1083,234
247,1079,232
248,1075,232
249,1073,232
250,1069,232
251,1065,232
252,1063,232
253,1059,232
254,1055,232
255,1053,232
256,1047,232
257,1045,232
258,1041,232
259,1039,230
260,1035,230
261,1031,230
262,1029,230
263,1028,230
264,1024,230
265,1022,230
266,1018,230
267,1016,230
268,1014,228
268,1010,228
269,1008,228
271,1004,228
272,1002,228
273,1001,228
274,997,228
275,995,228
276,993,228
277,992,228
278,990,228
279,988,228
280,984,228
281,983,228
282,981,228
283,979,226
284,977,226
285,975,226
286,974,226
287,972,226
289,971,226
290,969,226
291,968,226
292,966,226
294,965,226
295,963,226
296,963,225
297,962,225
299,960,225
301,959,225
302,958,225
304,956,225
307,955,225
310,954,225
311,954,223
312,953,223
316,951,223
321,950,223
325,949,223
326,949,222
328,948,222
332,947,222
335,946,222
339,945,222
341,944,222
342,943,222
348,942,222
349,941,222
350,939,222
353,939,221
356,938,221
358,937,221
359,936,221
363,934,221
367,933,221
369,932,221
371,931,221
375,930,221
379,930,220
381,929,220
384,928,220
389,927,220
394,926,220
398,925,220
401,924,220
406,923,220
410,922,220
413,921,220
415,920,220
420,919,220
422,918,220
424,917,220
426,916,220
428,915,220
429,914,220
431,912,220
433,911,220
435,910,220
437,909,220
439,908,220
440,906,220
440,905,220
443,903,220
445,902,220
446,901,220
447,899,220
449,898,220
451,897,220
452,895,220
455,894,220
456,894,221
457,892,221
459,891,221
459,889,221
463,888,221
468,887,221
472,886,221
528,886,221
