t,x,y
0,552,669
2,551,669
5,550,669
8,549,669
10,548,669
12,547,669
13,546,669
15,546,668
16,545,668
17,543,668
19,541,668
20,540,668
21,540,666
22,538,666
23,537,666
24,535,666
25,535,664
26,533,664
27,532,664
28,530,664
29,530,663
30,528,663
31,527,663
32,525,663
33,524,663
34,524,661
35,522,661
36,520,661
37,519,661
38,517,661
39,517,659
40,513,659
41,511,659
42,509,659
43,508,659
44,508,658
45,506,658
46,502,658
47,502,656
48,501,656
49,499,656
50,497,656
51,495,654
52,493,654
53,492,654
54,490,654
55,488,652
56,486,652
57,485,652
58,483,652
59,481,650
60,479,650
61,478,650
62,476,648
63,474,648
64,472,648
65,471,648
66,467,646
67,465,646
69,463,646
70,462,646
71,460,646
72,459,646
73,457,645
74,455,645
75,453,643
76,451,643
77,450,643
78,448,641
79,446,641
80,442,641
81,440,641
82,438,641
83,437,639
84,435,639
86,433,639
87,432,639
88,430,637
90,428,637
91,427,635
92,425,635
93,423,635
94,422,635
95,420,635
96,418,635
97,417,635
98,415,635
99,413,635
100,413,634
101,412,634
102,410,634
103,408,634
104,407,634
105,405,634
107,404,634
108,402,632
109,400,632
111,399,632
112,397,631
113,395,631
115,394,631
116,393,631
117,391,631
120,390,631
121,388,631
122,387,631
124,385,631
125,385,629
126,384,629
127,382,629
128,380,629
130,379,629
132,378,629
134,377,629
135,375,629
137,374,629
139,373,629
141,372,629
142,370,629
144,369,629
146,368,629
149,367,629
151,366,629
152,364,629
156,363,629
158,362,629
159,361,629
163,360,629
167,359,629
170,358,629
173,357,629
183,356,629
190,356,628
196,355,628
202,354,628
209,353,628
210,353,627
216,351,627
217,351,626
220,350,624
222,349,624
225,349,623
227,348,623
231,347,623
233,346,623
235,346,622
237,345,622
238,345,621
241,343,621
245,343,620
246,342,620
249,341,620
251,341,619
253,340,619
256,339,619
258,339,618
264,339,617
265,337,617
274,337,616
276,336,616
286,335,615
307,335,614
411,335,614
