t,x,y
0,1307,525
2,1308,525
14,1309,525
19,1310,525
22,1311,525
24,1311,524
27,1312,524
30,1313,524
33,1314,524
34,1314,523
35,1315,523
38,1317,523
40,1317,522
43,1318,522
45,1319,522
46,1319,520
47,1320,520
49,1322,520
51,1323,520
52,1323,519
53,1325,519
54,1326,519
55,1326,517
58,1326,516
59,1328,516
60,1329,516
61,1331,516
63,1332,516
64,1332,514
65,1334,514
66,1336,514
67,1336,513
68,1337,513
70,1339,513
71,1339,511
72,1340,510
73,1342,510
76,1344,510
77,1344,508
78,1345,508
79,1347,508
81,1347,507
82,1348,507
83,1350,507
84,1350,505
86,1351,505
87,1351,504
88,1353,504
89,1355,504
90,1355,502
91,1356,502
92,1356,501
94,1358,501
95,1359,499
97,1361,499
98,1361,498
99,1363,498
101,1363,496
102,1364,496
103,1366,496
105,1367,496
106,1367,495
108,1369,493
111,1369,492
112,1370,492
113,1371,492
117,1373,492
118,1373,491
119,1373,489
120,1374,489
122,1374,488
123,1376,488
124,1377,488
129,1377,487
130,1379,487
131,1379,485
133,1380,485
134,1380,484
137,1381,484
140,1382,484
142,1382,482
147,1382,481
148,1384,481
150,1384,480
153,1385,480
157,1386,480
162,1387,480
164,1387,479
173,1387,478
175,1388,478
178,1389,478
181,1390,478
185,1391,478
188,1392,478
189,1392,477
191,1393,477
194,1393,476
196,1394,476
199,1395,476
201,1396,476
202,1396,474
204,1398,474
207,1399,474
209,1400,474
211,1401,474
212,1401,473
216,1402,473
217,1403,473
218,1405,473
220,1405,472
221,1406,472
225,1406,470
226,1408,470
227,1409,470
229,1411,470
233,1411,469
234,1412,469
236,1413,469
237,1415,469
240,1416,469
241,1416,468
246,1417,468
247,1417,467
248,1419,467
251,1420,467
257,1420,466
259,1421,466
263,1422,466
268,1423,466
269,1423,464
280,1424,464
288,1425,464
296,1425,463
299,1426,463
305,1427,462
308,1428,462
312,1429,462
315,1429,461
316,1431,461
319,1432,461
321,1433,461
322,1435,461
324,1435,460
327,1436,460
330,1437,460
331,1437,459
332,1438,459
336,1440,457
338,1441,457
340,1442,457
342,1443,457
344,1443,456
347,1444,456
348,1445,456
349,1445,455
350,1447,455
353,1448,455
356,1448,454
358,1449,454
361,1450,454
363,1451,454
364,1451,452
367,1452,452
372,1453,452
373,1453,451
374,1455,451
381,1456,451
387,1456,450
388,1458,450
393,1459,450
396,1459,449
397,1460,449
404,1461,449
407,1461,448
411,1462,448
417,1463,448
420,1463,447
422,1464,447
427,1465,447
428,1465,446
436,1467,446
441,1467,445
443,1468,445
448,1469,445
449,1469,444
453,1470,444
459,1471,444
462,1471,443
465,1472,443
468,1473,443
469,1473,441
472,1474,441
479,1474,440
480,1476,440
482,1477,440
486,1478,440
489,1479,440
491,1479,439
493,1480,439
495,1480,438
497,1481,438
500,1482,438
506,1483,437
511,1483,436
512,1484,436
515,1486,436
519,1486,435
520,1487,435
525,1488,435
526,1488,434
531,1490,434
532,1490,433
537,1491,431
541,1491,430
543,1492,430
549,1492,429
550,1493,429
555,1494,428
562,1494,427
565,1495,427
573,1495,426
576,1496,426
590,1496,425
598,1497,425
606,1497,425
