t,x,y
0,476,773
2,477,773
3,479,773
8,479,772
9,480,772
9,481,772
11,483,772
14,484,772
15,486,772
16,488,774
17,489,774
18,491,774
19,493,774
20,494,774
21,496,774
22,498,774
23,499,774
24,501,775
25,505,775
26,507,775
27,511,777
28,515,777
29,519,777
29,521,777
31,527,779
32,529,779
33,535,779
33,537,781
34,543,781
35,545,781
36,552,783
37,554,783
38,560,783
40,566,785
40,568,785
42,576,787
42,582,787
43,586,789
44,592,789
46,598,789
47,604,791
48,612,791
49,618,793
50,624,793
50,628,793
52,634,795
52,644,797
54,648,797
55,658,797
56,664,799
56,670,799
58,680,799
59,688,799
60,692,799
61,702,801
62,708,801
63,720,803
63,728,805
65,738,805
66,746,805
67,754,807
68,762,807
69,772,809
70,782,809
71,792,811
72,800,813
73,808,813
74,818,815
75,828,815
76,836,817
76,846,817
77,858,819
79,866,819
80,876,821
81,886,821
82,894,823
83,904,825
84,914,825
85,922,827
86,932,827
86,940,829
87,952,829
89,962,831
90,970,833
91,980,833
92,990,833
93,996,835
94,1006,835
95,1016,837
96,1026,839
96,1036,839
97,1042,841
99,1050,841
99,1060,843
100,1070,843
102,1076,845
102,1086,845
103,1092,847
104,1100,847
105,1106,847
107,1114,849
107,1124,849
109,1132,851
109,1138,851
111,1148,853
112,1152,853
113,1160,853
113,1164,855
115,1174,855
116,1178,857
116,1186,859
118,1192,859
119,1198,859
120,1206,861
121,1210,861
122,1216,861
123,1222,863
124,1226,863
125,1232,865
126,1236,865
127,1242,867
128,1246,867
128,1254,869
129,1258,871
131,1262,871
132,1264,871
132,1268,873
133,1274,873
135,1276,875
136,1280,877
136,1284,877
137,1288,879
139,1290,879
140,1294,881
141,1298,881
142,1300,883
143,1304,885
143,1305,885
144,1309,885
146,1311,887
147,1315,889
148,1317,889
149,1319,889
150,1321,891
151,1323,891
152,1327,893
153,1329,893
154,1330,895
155,1332,895
156,1334,897
157,1336,899
157,1338,899
159,1340,901
159,1342,901
161,1344,902
162,1346,904
163,1347,904
163,1349,906
165,1351,906
166,1353,908
167,1355,908
168,1355,910
169,1357,912
170,1359,912
171,1361,914
172,1362,914
173,1364,914
174,1364,915
175,1366,915
176,1368,917
177,1369,917
177,1371,919
178,1373,921
179,1375,921
180,1377,923
182,1379,923
182,1381,923
184,1381,924
185,1382,924
185,1386,926
187,1388,928
188,1390,928
189,1392,928
189,1394,930
190,1395,930
191,1399,932
193,1401,934
194,1403,934
195,1403,936
196,1407,936
197,1409,938
198,1411,938
199,1415,938
200,1415,940
201,1419,940
202,1421,942
202,1425,942
204,1427,942
205,1428,944
206,1430,946
207,1434,946
208,1436,946
209,1438,948
209,1440,948
211,1442,949
212,1446,949
212,1448,949
214,1450,949
215,1451,951
215,1453,951
217,1457,953
217,1459,953
219,1461,953
220,1463,955
221,1467,955
222,1469,955
223,1470,955
224,1472,957
224,1474,957
226,1476,957
227,1477,957
228,1479,957
229,1481,957
230,1482,957
231,1482,959
232,1484,959
233,1486,959
234,1487,959
235,1489,959
236,1489,960
236,1491,960
238,1492,960
239,1494,960
241,1495,960
243,1496,960
244,1498,960
246,1499,960
249,1499,962
250,1500,962
251,1502,962
254,1503,962
260,1504,962
266,1505,962
268,1506,962
272,1506,963
273,1507,963
282,1507,964
285,1508,964
288,1509,964
298,1510,964
352,1511,964
439,1511,964
