t,x,y
0,790,771
3,790,772
5,789,773
8,788,774
11,788,775
13,788,776
14,786,776
15,786,778
18,785,779
20,785,781
22,784,782
23,784,783
25,782,783
26,782,785
27,782,786
28,782,788
30,781,789
32,781,791
34,781,792
35,780,792
36,780,793
37,778,795
38,778,797
40,778,799
41,776,799
42,776,800
44,776,802
45,776,803
46,776,805
47,775,805
48,775,806
49,773,806
50,773,808
52,773,809
53,773,811
56,772,812
57,772,813
58,772,815
62,770,816
65,770,817
67,769,819
70,769,820
74,768,820
75,768,821
82,768,822
84,767,822
86,767,823
93,766,823
96,766,824
110,765,824
118,764,824
133,763,824
138,762,824
147,761,824
158,760,824
166,759,824
170,758,824
176,758,823
180,757,823
188,757,822
190,756,822
196,755,822
202,755,821
203,754,821
215,753,821
216,753,820
230,753,819
232,752,819
242,752,818
247,752,818
