t,x,y
0,1232,963
5,1231,962
11,1230,961
14,1229,961
16,1229,960
18,1228,960
19,1228,959
20,1227,959
22,1227,957
25,1226,957
27,1225,957
28,1225,956
29,1223,956
30,1223,954
31,1221,954
34,1220,953
35,1218,951
37,1217,951
38,1215,950
39,1215,948
40,1213,948
41,1213,946
42,1212,946
43,1210,944
44,1210,942
45,1208,942
46,1208,941
47,1206,939
48,1204,937
49,1203,937
50,1201,935
51,1201,933
52,1199,931
53,1197,929
54,1195,927
55,1193,925
56,1193,923
57,1191,923
58,1189,922
59,1187,920
60,1187,918
61,1187,916
62,1185,914
63,1181,912
64,1181,910
65,1180,908
66,1178,906
67,1176,904
68,1176,902
69,1174,901
70,1172,899
72,1170,897
73,1170,895
74,1166,893
75,1166,892
76,1164,890
77,1164,888
78,1160,886
79,1160,884
80,1158,882
81,1158,880
82,1157,878
83,1155,876
84,1153,874
85,1151,874
86,1151,873
87,1151,871
88,1149,869
89,1145,867
90,1145,865
91,1145,861
92,1143,861
93,1141,859
94,1139,857
95,1139,856
96,1137,854
97,1135,854
98,1135,852
99,1133,850
100,1131,848
101,1131,846
102,1130,846
103,1130,845
104,1128,843
105,1126,841
106,1124,839
108,1124,837
109,1123,837
110,1123,836
111,1123,834
112,1121,834
113,1121,832
114,1119,832
115,1119,831
116,1118,831
117,1116,829
120,1116,827
121,1114,827
122,1114,825
123,1113,825
125,1113,824
126,1111,824
128,1111,823
129,1110,823
131,1110,821
132,1109,821
135,1107,821
136,1107,820
141,1106,820
142,1106,819
145,1105,819
150,1104,819
160,1103,819
166,1103,818
194,1102,818
202,1101,818
203,1101,819
207,1100,819
212,1099,819
216,1098,819
219,1097,819
221,1097,820
222,1095,820
224,1094,820
229,1093,820
231,1093,821
232,1091,821
233,1090,821
236,1088,821
239,1087,821
241,1086,821
243,1085,821
245,1085,822
247,1084,822
249,1083,822
251,1082,822
253,1081,822
255,1080,822
257,1079,823
259,1077,823
262,1076,823
263,1075,823
265,1074,823
266,1072,823
268,1071,823
270,1071,824
272,1070,824
274,1069,824
277,1068,824
281,1067,824
284,1066,824
288,1065,824
294,1065,825
295,1063,825
300,1062,825
305,1061,825
309,1060,825
315,1059,825
318,1059,826
320,1058,826
325,1057,826
329,1056,826
330,1056,828
333,1055,828
338,1054,828
341,1053,828
343,1053,829
346,1052,829
349,1051,829
352,1050,829
353,1048,829
358,1048,830
359,1047,830
360,1045,830
363,1044,830
366,1043,830
369,1042,830
372,1041,830
376,1040,830
377,1040,831
382,1039,833
387,1038,833
397,1038,833
