t,x,y
0,1466,712
2,1467,712
5,1468,712
8,1469,712
11,1470,712
12,1471,712
16,1473,712
20,1474,712
21,1475,713
22,1477,713
26,1478,713
28,1478,714
29,1480,714
30,1481,714
31,1483,714
34,1483,716
35,1484,716
36,1486,716
38,1487,716
39,1487,717
40,1489,717
42,1489,718
43,1490,718
44,1492,718
45,1494,718
48,1495,718
49,1495,720
50,1499,720
52,1499,722
53,1500,722
55,1502,723
56,1503,723
57,1503,725
58,1505,725
59,1506,725
60,1506,726
61,1508,726
62,1510,726
63,1510,728
64,1511,728
65,1513,728
67,1515,730
68,1516,730
70,1517,730
71,1517,731
72,1519,731
73,1521,731
74,1521,733
75,1522,733
76,1524,733
77,1524,734
78,1526,734
79,1528,736
82,1529,736
83,1531,738
85,1532,738
86,1534,739
88,1535,739
89,1537,739
92,1537,741
93,1538,741
94,1540,741
95,1542,742
97,1543,742
99,1543,744
100,1545,744
101,1546,744
102,1548,744
104,1549,744
105,1549,745
106,1551,745
107,1553,745
109,1554,746
111,1555,746
113,1556,746
115,1558,746
117,1559,748
119,1560,748
122,1561,748
124,1562,748
125,1564,749
128,1565,749
130,1566,749
132,1567,749
134,1568,750
136,1570,750
138,1571,750
141,1572,750
142,1573,750
144,1574,750
146,1575,750
148,1576,750
151,1577,750
152,1579,750
154,1580,750
157,1581,750
158,1582,750
160,1584,750
164,1585,750
165,1586,750
167,1587,750
169,1587,749
171,1588,749
173,1590,749
175,1591,749
177,1592,749
178,1592,748
182,1593,748
184,1594,748
186,1595,748
188,1595,747
189,1597,747
195,1598,747
198,1598,746
200,1599,746
204,1600,746
212,1600,745
214,1601,745
223,1602,745
227,1602,744
228,1603,744
235,1604,744
242,1605,744
246,1605,743
250,1606,743
255,1606,742
256,1608,742
265,1609,742
269,1609,741
276,1609,740
281,1610,740
284,1610,739
289,1611,738
294,1611,737
296,1612,737
300,1612,736
307,1612,735
311,1613,735
312,1613,733
315,1613,732
320,1613,731
326,1613,730
329,1613,729
332,1614,729
334,1614,728
340,1614,727
343,1614,726
347,1614,725
356,1614,724
357,1613,724
362,1613,723
377,1613,722
429,1613,722
