t,x,y
0,1146,924
2,1145,924
23,1145,925
99,1145,924
102,1146,924
105,1147,924
106,1147,923
108,1148,923
111,1149,923
112,1149,921
113,1151,921
114,1153,921
116,1154,921
117,1156,920
118,1157,920
120,1159,920
121,1159,918
122,1160,918
123,1162,918
124,1164,918
125,1165,918
126,1165,917
127,1167,917
128,1169,917
129,1170,917
130,1174,917
131,1174,915
132,1176,915
133,1178,915
134,1179,915
135,1181,915
136,1183,915
137,1184,913
138,1188,913
139,1190,913
140,1192,913
141,1196,913
142,1198,913
143,1200,913
144,1201,913
145,1203,913
146,1207,913
147,1209,913
148,1210,913
149,1214,911
150,1216,911
151,1220,911
152,1224,911
153,1226,911
154,1228,911
155,1229,911
156,1233,911
157,1235,911
158,1241,911
159,1243,911
160,1245,911
161,1250,911
162,1254,911
163,1256,911
164,1258,911
165,1262,911
166,1268,911
167,1270,911
168,1271,911
169,1275,911
170,1279,911
171,1283,911
172,1287,911
173,1289,911
174,1291,911
175,1297,911
176,1299,911
177,1305,913
178,1307,913
179,1310,913
180,1312,913
181,1318,913
182,1320,913
183,1324,913
184,1330,913
185,1332,913
186,1334,915
187,1338,915
188,1344,915
189,1346,915
190,1350,917
191,1352,917
192,1355,917
193,1359,917
194,1361,917
195,1365,917
196,1369,919
197,1371,919
198,1375,919
199,1377,919
200,1381,921
201,1383,921
202,1387,921
203,1389,921
204,1391,923
205,1395,923
206,1399,923
207,1403,925
208,1405,925
209,1406,925
210,1410,925
211,1410,926
212,1414,926
213,1416,926
214,1420,928
215,1422,928
216,1423,928
217,1427,928
218,1429,930
219,1431,930
220,1433,930
221,1437,930
222,1439,930
223,1441,932
224,1442,932
225,1446,934
226,1448,934
227,1450,934
228,1452,934
229,1453,934
230,1455,936
231,1457,936
232,1459,936
233,1460,938
234,1462,938
235,1464,938
236,1466,940
237,1468,940
238,1469,940
239,1471,940
240,1473,940
241,1474,940
242,1476,942
243,1478,942
244,1480,942
246,1480,943
247,1483,943
249,1485,943
250,1487,945
251,1489,945
253,1490,945
254,1491,945
255,1493,947
257,1495,947
258,1496,947
260,1498,947
262,1499,947
263,1500,948
264,1502,948
266,1504,948
269,1505,949
270,1506,949
272,1507,949
274,1509,949
276,1510,949
277,1510,951
278,1511,951
279,1513,951
282,1514,951
284,1515,951
285,1517,951
287,1518,951
289,1519,951
291,1520,952
292,1522,952
295,1523,952
296,1525,952
298,1526,952
300,1527,952
302,1528,952
303,1530,952
304,1530,954
306,1531,954
307,1532,954
308,1534,954
309,1536,954
311,1537,954
312,1538,954
314,1540,954
316,1541,954
317,1542,954
318,1544,954
319,1546,954
321,1547,954
322,1548,954
323,1550,954
325,1551,954
327,1552,954
328,1554,954
329,1556,954
330,1557,954
332,1559,954
333,1560,954
334,1562,954
336,1563,954
337,1564,954
339,1566,954
340,1567,954
341,1569,954
342,1570,954
343,1572,954
345,1574,954
347,1575,954
348,1576,954
350,1577,954
351,1579,954
353,1580,954
355,1581,954
357,1582,954
359,1583,954
362,1585,954
364,1586,954
366,1587,954
371,1588,954
377,1589,954
383,1590,954
396,1591,954
406,1592,954
410,1593,954
413,1594,954
416,1595,954
420,1596,954
423,1597,954
425,1598,954
428,1599,954
430,1600,954
432,1601,954
434,1602,954
436,1603,954
438,1604,954
439,1606,954
440,1607,954
443,1609,954
444,1610,954
445,1612,954
447,1613,954
449,1614,954
451,1615,954
452,1617,954
453,1618,954
456,1619,954
457,1621,954
458,1622,954
462,1624,954
463,1625,954
464,1627,955
467,1628,955
472,1629,955
478,1630,955
656,1631,955
667,1631,955
671,1630,955
674,1630,956
678,1629,956
680,1627,956
682,1627,957
683,1626,957
686,1625,957
691,1624,957
695,1623,957
697,1623,959
699,1622,959
741,1622,959
