t,x,y
0,1502,474
56,1502,474
58,1502,475
63,1501,475
64,1501,476
68,1501,477
69,1501,479
71,1501,480
73,1501,481
76,1501,482
77,1501,484
79,1501,485
80,1501,486
82,1501,488
83,1502,489
84,1502,491
85,1502,493
86,1504,495
87,1504,497
89,1504,498
90,1504,499
91,1506,501
92,1506,503
93,1506,505
94,1508,505
95,1508,506
96,1508,508
97,1508,510
98,1510,512
99,1510,513
100,1510,515
101,1512,521
102,1512,523
104,1512,524
105,1513,526
106,1513,528
107,1513,529
108,1515,531
109,1515,535
110,1517,535
111,1517,541
112,1519,543
113,1519,545
114,1519,547
115,1521,548
116,1521,552
117,1521,554
118,1523,556
119,1525,560
120,1525,564
121,1525,568
122,1527,570
123,1527,574
124,1529,576
125,1529,578
126,1529,584
127,1531,586
128,1531,590
129,1533,592
130,1533,596
131,1533,600
132,1535,604
133,1535,606
134,1537,610
135,1537,612
136,1539,616
137,1539,620
138,1541,624
139,1541,626
140,1543,629
141,1543,633
142,1545,637
143,1545,641
144,1547,643
145,1547,647
146,1549,653
147,1549,655
148,1549,657
149,1551,663
150,1553,665
151,1553,671
152,1555,673
153,1555,677
154,1555,681
155,1557,685
156,1557,687
157,1558,691
158,1558,695
159,1560,701
160,1560,703
161,1562,707
162,1562,711
163,1562,717
164,1564,719
165,1564,723
166,1566,727
167,1566,729
168,1568,732
169,1568,736
170,1568,740
171,1568,744
172,1570,746
173,1570,752
174,1572,754
175,1572,758
176,1572,760
177,1574,764
178,1574,770
179,1574,772
180,1574,774
181,1576,778
182,1576,780
183,1576,784
184,1576,788
185,1576,789
186,1576,791
187,1576,795
188,1576,797
189,1576,801
190,1576,803
191,1576,804
192,1578,808
193,1578,810
194,1578,814
195,1578,816
196,1578,818
197,1578,819
198,1578,821
199,1578,823
200,1578,824
201,1578,826
202,1578,828
203,1578,829
204,1578,831
205,1578,833
206,1576,835
207,1576,836
209,1576,838
210,1576,839
211,1576,841
212,1576,843
213,1576,844
214,1576,846
215,1575,846
216,1575,848
218,1573,849
219,1573,851
220,1573,852
222,1572,854
224,1572,855
225,1570,855
226,1570,857
227,1570,858
229,1569,860
230,1569,861
233,1567,863
235,1567,864
236,1566,864
237,1566,865
240,1566,867
241,1565,867
242,1565,868
245,1565,870
247,1565,871
249,1565,872
252,1565,873
254,1565,874
257,1564,874
258,1564,875
260,1564,876
261,1564,878
264,1564,879
267,1564,880
271,1564,881
272,1562,881
273,1562,883
276,1562,884
279,1562,885
282,1562,886
285,1562,887
290,1562,888
294,1562,889
295,1562,890
301,1562,892
306,1561,892
309,1561,893
312,1561,894
318,1560,894
319,1560,895
327,1560,896
332,1560,897
335,1559,897
338,1559,898
343,1559,899
344,1558,899
348,1558,900
349,1557,900
351,1555,902
353,1555,903
357,1555,904
359,1554,904
360,1554,906
362,1554,907
363,1554,908
365,1553,908
367,1552,910
368,1552,911
370,1550,911
371,1550,912
373,1550,914
374,1549,914
375,1549,915
376,1547,915
377,1547,917
380,1547,918
381,1546,918
382,1546,920
383,1544,922
385,1544,924
387,1543,925
389,1542,925
391,1542,926
392,1542,927
393,1540,927
394,1540,929
395,1540,931
397,1540,932
398,1539,932
399,1539,934
403,1537,935
404,1537,936
405,1536,936
407,1536,938
410,1536,939
411,1534,940
412,1534,942
416,1534,943
420,1534,944
421,1533,944
423,1533,946
433,1532,947
520,1532,947
