t,x,y
0,892,533
8,891,533
12,890,533
14,889,533
15,889,535
17,887,535
20,887,536
21,886,536
23,885,536
24,883,536
25,883,537
26,882,537
28,882,539
28,880,539
31,879,539
32,877,539
33,877,540
34,876,540
36,874,540
37,873,542
38,871,542
39,871,544
40,869,544
40,868,544
42,866,545
45,864,545
46,863,545
47,861,545
48,859,549
49,857,549
49,856,549
51,854,551
52,852,553
54,850,553
55,849,553
56,847,555
56,845,555
58,845,557
59,843,557
60,840,559
62,838,561
62,836,561
63,835,561
65,833,561
66,833,562
67,831,562
68,829,564
68,827,564
70,827,566
71,826,566
72,824,568
73,822,568
74,820,568
75,819,569
75,817,569
76,815,571
78,813,573
79,811,575
80,810,575
82,808,577
82,806,577
84,806,579
85,804,579
86,802,580
86,800,580
88,799,582
90,797,584
91,795,584
91,795,586
93,794,586
93,792,588
95,790,588
95,788,589
97,786,591
99,786,593
100,785,593
100,783,595
102,779,595
103,779,597
104,777,597
104,777,598
105,775,600
107,773,600
108,772,602
110,770,604
112,769,605
113,767,605
114,765,607
115,763,609
116,761,609
117,761,611
117,760,611
119,758,613
120,756,615
121,754,615
121,752,617
123,752,618
123,750,618
124,749,620
127,747,622
127,745,624
129,743,624
130,741,626
131,739,628
131,738,628
133,736,629
134,736,631
135,734,633
136,732,633
136,730,635
137,728,635
138,726,637
139,724,639
140,720,641
141,720,643
143,718,645
144,714,645
145,714,647
145,713,649
147,711,651
148,707,653
148,705,655
149,703,655
151,701,656
152,699,658
153,697,660
153,693,662
154,691,664
155,687,666
157,685,668
157,683,670
159,681,672
160,677,672
160,675,674
162,671,676
162,667,678
164,665,680
165,663,682
165,659,684
167,655,686
168,653,688
169,651,688
170,647,690
171,643,692
171,641,694
172,639,696
174,635,696
174,631,698
176,627,700
177,625,702
177,623,702
179,619,704
180,615,706
181,613,708
181,609,708
183,605,710
184,601,712
185,599,712
186,596,714
186,594,716
188,592,716
188,588,716
189,584,720
190,580,722
192,578,722
192,574,724
194,570,724
194,566,726
196,564,726
196,560,728
197,558,728
198,556,730
200,552,732
201,550,732
202,546,734
202,544,736
204,540,736
205,539,736
206,535,738
207,533,740
208,531,740
209,529,740
210,525,744
211,523,744
213,520,746
213,518,746
214,514,748
216,512,750
217,510,750
218,508,750
219,508,751
220,507,751
221,505,753
222,503,753
223,501,753
224,501,755
225,500,755
225,498,757
226,496,759
228,494,759
228,494,760
229,492,760
230,491,760
232,489,762
234,488,762
236,488,763
238,486,763
239,485,763
239,485,765
241,483,765
242,483,766
246,483,768
248,482,768
249,482,769
251,481,769
255,480,769
258,480,770
266,480,771
268,479,771
284,479,772
287,478,772
299,477,772
304,477,773
313,476,773
391,476,773
