t,x,y
0,474,815
8,475,815
11,475,814
18,476,814
26,477,814
31,477,813
33,478,813
37,479,813
40,479,812
41,480,812
47,481,812
51,482,812
53,483,811
56,485,811
59,486,811
61,487,811
63,488,811
65,489,811
66,490,811
68,492,811
71,493,811
72,494,811
73,496,811
74,497,811
76,499,811
77,500,811
78,502,811
79,503,811
81,505,811
82,506,811
83,508,811
84,509,811
85,511,811
86,513,813
87,515,813
88,519,813
89,521,813
90,522,813
91,524,815
92,526,815
93,530,815
94,532,815
95,533,815
96,537,817
97,539,817
98,541,817
99,545,817
100,547,817
101,548,817
102,552,819
103,554,819
104,558,819
105,560,819
106,564,819
107,568,819
108,570,819
109,572,821
110,578,821
111,580,821
112,581,821
113,585,821
114,587,821
115,591,823
116,595,823
117,599,823
118,601,825
119,605,827
120,609,827
121,613,827
122,615,827
123,621,829
124,623,829
125,627,829
126,629,829
127,633,829
128,639,831
129,641,831
130,642,833
131,650,833
132,654,833
133,656,835
134,660,835
135,662,835
136,666,837
137,672,839
138,676,839
139,680,839
140,684,839
141,690,841
142,694,841
143,698,843
144,702,843
145,708,845
146,710,845
147,716,845
148,720,847
149,724,847
150,730,847
151,734,849
152,736,849
153,742,850
154,746,850
155,750,852
156,754,852
157,758,852
158,766,854
159,770,854
160,772,854
161,776,856
162,780,858
163,782,858
164,787,858
165,791,860
166,795,860
167,799,860
168,803,862
169,809,862
170,809,864
171,815,864
172,819,864
173,823,864
174,827,866
175,831,866
176,833,868
177,837,868
178,841,870
179,845,870
180,849,870
181,851,872
182,855,872
183,859,872
184,863,874
185,865,874
186,869,874
187,873,876
188,875,876
189,879,876
190,881,878
191,885,878
192,887,878
193,889,880
194,895,880
195,897,880
196,898,882
197,900,882
198,902,882
199,906,884
200,908,884
201,912,884
202,914,884
203,916,886
204,917,886
205,919,886
206,921,886
207,923,888
208,924,888
209,926,888
210,928,888
211,930,890
212,932,890
213,935,890
215,939,890
216,941,890
217,943,892
218,945,892
220,946,892
221,947,892
222,949,892
223,951,893
225,953,893
226,954,893
227,956,893
229,957,893
231,958,893
232,959,893
233,961,893
234,963,895
237,965,895
238,966,895
239,967,895
241,969,895
243,970,895
244,971,895
246,973,895
247,974,895
248,976,895
250,977,895
252,978,895
253,980,895
255,981,895
256,982,895
258,984,895
259,985,895
262,987,895
263,988,895
264,990,897
267,991,897
268,993,897
270,994,897
273,995,897
274,996,897
275,996,899
276,998,899
279,999,899
282,1000,899
285,1001,899
290,1002,899
294,1003,899
295,1003,900
301,1004,900
316,1005,900
332,1005,901
346,1006,901
416,1006,902
417,1008,902
426,1009,902
430,1009,903
437,1009,904
442,1010,904
443,1010,905
480,1010,905
