t,x,y
0,1613,723
7,1613,723
10,1613,724
11,1611,724
15,1611,726
15,1611,727
18,1611,728
20,1610,729
23,1610,731
25,1610,732
26,1609,732
28,1607,733
31,1607,734
32,1606,736
34,1606,737
36,1605,739
38,1605,740
39,1603,740
40,1603,741
42,1602,741
42,1602,743
43,1600,743
44,1600,745
46,1600,746
47,1598,748
48,1596,748
50,1596,749
51,1595,749
52,1593,751
53,1593,753
54,1593,755
55,1592,755
56,1590,755
57,1590,756
58,1588,758
59,1588,760
61,1587,760
62,1585,762
63,1585,763
64,1583,765
66,1581,767
68,1580,767
69,1580,768
70,1580,770
71,1578,772
72,1577,772
73,1575,774
75,1575,775
76,1573,775
77,1571,777
78,1569,779
79,1569,781
80,1568,781
82,1566,783
83,1566,784
84,1565,784
85,1563,786
87,1563,788
88,1561,788
89,1559,789
90,1559,791
91,1558,793
92,1556,793
93,1556,795
95,1554,796
96,1554,798
97,1552,800
98,1551,800
100,1551,801
101,1551,802
102,1549,802
103,1547,802
104,1547,804
105,1547,806
106,1546,806
108,1546,807
109,1544,809
110,1544,811
112,1543,811
115,1543,812
116,1541,812
117,1541,813
119,1541,815
121,1541,816
122,1540,816
124,1540,817
125,1538,817
127,1538,819
129,1537,819
130,1537,820
132,1537,821
135,1537,822
137,1536,822
138,1536,824
140,1536,825
143,1535,825
143,1535,826
145,1534,826
149,1534,827
151,1533,827
152,1533,829
155,1533,830
157,1533,831
160,1532,831
161,1532,833
163,1530,833
166,1530,834
167,1529,834
171,1529,835
173,1529,836
176,1528,837
180,1527,837
181,1527,838
183,1527,840
184,1526,840
188,1526,841
189,1524,841
190,1524,843
194,1524,844
195,1523,844
197,1523,845
198,1522,845
200,1520,847
203,1520,848
205,1519,848
208,1519,849
210,1518,849
211,1518,850
215,1517,852
219,1516,852
224,1516,853
228,1516,854
233,1515,854
250,1514,854
257,1514,855
293,1513,855
302,1512,855
304,1512,856
309,1511,856
320,1510,856
322,1510,857
330,1509,857
340,1508,857
357,1507,857
380,1506,857
440,1506,857
