t,x,y
0,1746,605
3,1746,604
8,1746,603
10,1745,603
12,1745,602
15,1745,601
19,1745,600
23,1745,599
25,1745,598
26,1744,598
28,1744,596
29,1744,595
32,1743,594
34,1743,593
36,1743,592
38,1743,591
39,1741,589
40,1741,587
43,1741,586
44,1741,585
45,1741,583
46,1741,581
47,1741,580
47,1741,578
49,1741,576
51,1741,575
52,1740,575
53,1740,573
54,1740,572
55,1740,570
56,1740,568
57,1740,567
58,1740,565
59,1740,563
60,1740,562
61,1740,560
62,1740,558
63,1740,557
64,1740,555
65,1740,553
66,1740,552
66,1740,550
68,1740,548
68,1740,547
70,1738,545
71,1738,543
72,1738,539
73,1738,537
73,1738,536
75,1736,534
76,1736,532
77,1736,530
78,1736,526
79,1736,524
80,1734,522
81,1734,521
81,1734,519
83,1734,517
84,1734,516
85,1734,512
86,1732,512
87,1732,510
88,1732,506
88,1730,504
90,1730,502
91,1730,498
92,1730,496
93,1730,495
94,1730,493
95,1728,493
96,1727,489
96,1727,487
98,1727,486
98,1727,484
100,1725,482
101,1725,480
101,1723,478
103,1723,474
103,1723,472
104,1721,471
106,1721,469
106,1721,467
108,1719,465
109,1719,463
110,1717,461
111,1717,457
111,1715,457
113,1715,456
114,1715,452
115,1715,450
116,1713,448
116,1713,446
118,1711,444
119,1711,440
120,1709,438
122,1709,437
123,1709,435
124,1708,433
125,1708,432
126,1708,430
127,1706,428
128,1706,426
129,1706,425
130,1704,423
131,1704,421
132,1704,419
133,1704,418
134,1702,418
134,1702,416
136,1702,414
137,1702,413
138,1701,413
139,1701,411
139,1701,409
141,1701,408
143,1701,406
145,1701,405
145,1701,404
147,1701,402
148,1701,400
151,1701,399
152,1701,398
153,1699,396
156,1699,394
158,1699,393
158,1699,392
161,1699,391
163,1699,390
165,1699,388
167,1699,387
169,1699,386
172,1699,385
174,1699,384
175,1699,383
179,1699,382
181,1699,381
183,1699,379
185,1699,378
189,1699,377
192,1699,376
195,1699,375
198,1699,374
201,1699,373
205,1699,372
210,1699,371
215,1699,370
220,1699,369
225,1699,368
232,1699,367
235,1698,367
240,1698,366
244,1698,365
249,1698,364
270,1697,364
369,1697,364
