t,x,y
0,1074,794
6,1074,795
7,1075,795
8,1075,796
10,1077,796
13,1077,797
16,1078,797
17,1078,799
20,1078,800
21,1079,800
22,1081,800
23,1081,802
24,1082,802
25,1082,803
27,1082,805
28,1084,805
29,1084,806
30,1086,806
31,1086,808
32,1087,808
33,1087,810
34,1089,811
35,1091,811
36,1091,813
37,1093,815
38,1095,817
39,1095,819
40,1096,819
41,1098,821
42,1100,821
43,1102,825
45,1104,826
46,1106,828
47,1108,828
48,1109,830
49,1113,832
50,1115,834
51,1115,836
52,1117,836
53,1121,838
54,1123,840
55,1125,842
56,1127,844
57,1129,846
58,1133,848
59,1135,848
60,1135,850
61,1139,851
62,1141,853
63,1143,855
64,1145,857
65,1149,857
66,1151,859
67,1153,859
68,1154,859
69,1156,861
70,1160,863
71,1162,865
72,1164,867
73,1166,869
74,1168,869
75,1170,871
76,1172,873
77,1174,873
78,1176,875
79,1178,875
80,1181,877
81,1181,879
82,1185,881
83,1187,881
84,1187,883
85,1189,883
86,1191,884
87,1193,886
88,1195,888
89,1197,888
90,1197,890
91,1198,890
92,1200,892
93,1202,892
94,1202,894
95,1204,894
96,1206,895
97,1207,895
98,1207,897
99,1209,897
100,1209,899
101,1211,899
102,1213,901
103,1215,901
104,1215,902
106,1216,902
107,1216,904
108,1218,904
109,1219,906
110,1221,906
111,1221,907
112,1223,907
114,1223,909
115,1224,909
116,1224,910
118,1226,910
119,1226,912
120,1227,912
122,1229,912
124,1229,913
126,1229,914
128,1230,914
129,1230,915
130,1232,915
132,1232,917
133,1233,917
138,1233,918
139,1233,919
140,1233,921
141,1235,921
144,1235,922
146,1236,922
149,1236,923
150,1237,923
152,1238,923
153,1238,925
159,1240,926
162,1240,927
163,1241,927
164,1243,927
167,1243,928
169,1244,928
171,1244,929
172,1245,929
174,1246,929
176,1247,929
177,1247,931
179,1249,931
181,1249,932
184,1250,932
186,1250,933
187,1251,933
190,1253,933
192,1254,934
194,1255,934
196,1256,934
197,1256,935
199,1257,935
200,1257,937
205,1259,937
207,1260,938
210,1261,938
213,1261,939
214,1262,939
216,1262,940
220,1263,940
221,1263,941
223,1265,941
227,1265,942
228,1266,942
230,1267,942
232,1267,944
236,1268,944
237,1268,945
238,1270,945
240,1270,946
241,1271,946
245,1273,948
249,1274,949
251,1275,949
253,1275,950
254,1276,950
256,1277,950
258,1277,951
260,1279,951
262,1280,952
264,1281,952
265,1281,953
268,1282,953
269,1284,955
272,1285,955
273,1285,956
274,1287,956
277,1287,957
278,1288,957
280,1290,957
281,1290,959
283,1291,959
286,1291,960
287,1292,960
291,1294,960
293,1294,961
299,1295,961
356,1295,961
