t,x,y
0,1429,827
2,1430,827
5,1431,827
6,1431,826
8,1432,826
10,1432,825
13,1432,824
14,1433,824
15,1435,824
17,1436,824
18,1436,823
20,1438,823
21,1438,821
23,1439,821
25,1440,821
26,1440,820
27,1442,820
29,1442,818
30,1443,818
31,1445,818
31,1445,817
32,1447,817
33,1448,817
35,1448,815
36,1450,815
37,1450,813
38,1452,813
39,1453,812
41,1455,812
42,1455,810
43,1457,810
44,1459,808
45,1460,808
46,1460,807
47,1462,807
48,1464,807
49,1466,805
50,1466,803
52,1467,803
53,1469,803
54,1471,801
55,1472,801
55,1472,800
57,1474,800
58,1476,798
59,1478,798
60,1480,796
61,1480,794
62,1481,794
63,1483,794
64,1485,792
65,1487,790
66,1487,788
67,1489,788
68,1490,788
69,1492,788
70,1492,787
71,1492,785
72,1496,785
73,1498,785
74,1500,783
75,1500,781
76,1501,781
77,1503,781
78,1505,781
79,1505,780
80,1505,778
81,1506,778
82,1508,776
83,1510,776
84,1512,776
85,1512,774
86,1513,774
87,1515,774
88,1515,773
89,1517,771
90,1517,769
91,1518,769
93,1520,769
94,1521,767
96,1523,766
99,1524,766
99,1524,764
101,1526,764
102,1526,763
103,1528,763
105,1528,761
106,1529,761
108,1529,760
109,1530,760
111,1532,760
112,1532,759
114,1533,759
115,1533,757
116,1533,756
119,1534,756
121,1535,756
123,1535,755
125,1536,755
127,1536,754
131,1537,754
132,1537,752
136,1537,751
137,1539,751
143,1540,751
146,1540,750
151,1541,750
157,1542,750
165,1543,749
171,1544,749
172,1544,748
174,1545,748
179,1546,748
180,1546,747
182,1548,747
183,1548,745
187,1549,745
190,1550,744
193,1551,744
196,1551,743
197,1552,743
201,1554,743
202,1554,742
203,1555,742
205,1555,740
205,1557,740
211,1558,740
212,1558,739
212,1560,739
215,1560,738
218,1561,738
219,1561,737
221,1562,737
224,1563,737
226,1563,736
227,1564,736
228,1564,734
230,1566,734
233,1566,733
234,1567,733
236,1569,731
239,1570,731
242,1570,730
243,1571,730
244,1571,729
245,1573,729
246,1574,729
247,1576,727
249,1578,727
250,1578,725
251,1580,725
253,1581,724
254,1582,724
256,1584,722
258,1584,721
258,1585,721
260,1585,719
261,1587,719
262,1589,719
263,1590,719
264,1590,717
266,1590,716
267,1592,716
268,1593,716
269,1593,714
270,1595,714
272,1596,713
274,1598,712
277,1599,710
279,1600,710
280,1600,709
284,1600,708
285,1601,708
288,1601,706
291,1602,706
294,1602,705
295,1604,705
299,1604,704
371,1604,704
