t,x,y
0,1114,608
1,1114,610
4,1113,610
7,1112,610
11,1111,610
15,1111,611
16,1110,611
19,1109,611
20,1109,612
21,1107,612
25,1106,612
27,1106,613
29,1105,613
31,1103,613
32,1103,614
34,1102,614
38,1101,614
39,1101,615
40,1099,615
41,1098,615
43,1098,617
44,1096,617
45,1094,619
47,1093,620
49,1092,620
50,1090,620
51,1090,622
53,1089,622
54,1089,623
55,1087,623
56,1085,625
58,1084,625
60,1082,627
61,1081,627
62,1079,627
63,1079,628
64,1077,630
65,1076,630
66,1076,632
67,1074,632
68,1072,632
69,1070,634
70,1068,634
71,1068,635
72,1067,635
73,1065,637
74,1063,637
75,1061,637
76,1061,639
77,1060,639
78,1058,641
79,1058,643
80,1056,643
81,1055,643
82,1055,644
83,1053,644
84,1051,646
85,1049,646
86,1049,648
87,1048,648
88,1048,649
89,1046,649
90,1044,649
91,1044,651
92,1043,651
93,1041,651
94,1041,653
95,1039,655
97,1039,656
98,1038,656
99,1036,656
100,1036,658
101,1034,658
102,1032,660
104,1031,660
105,1031,661
106,1029,661
108,1029,662
109,1028,662
110,1026,664
112,1026,666
113,1025,666
114,1023,666
115,1023,668
117,1021,668
118,1021,669
119,1020,669
121,1018,669
122,1018,670
124,1017,670
126,1017,671
128,1016,671
129,1015,671
130,1015,673
132,1013,673
135,1013,674
136,1012,674
140,1012,675
142,1011,675
146,1010,675
152,1010,676
156,1009,676
163,1008,676
166,1008,677
183,1007,677
270,1007,677
